Category	Seq_ID	GC_Content
Short Intergenic	intergenic_25099_25252	37.25
Short Intergenic	intergenic_26329_26513	24.46
Short Intergenic	intergenic_26735_26749	21.43
Short Intergenic	intergenic_28355_28544	29.63
Short Intergenic	intergenic_44263_44470	29.47
Short Intergenic	intergenic_2204_2294	24.44
Short Intergenic	intergenic_1261_1322	22.95
Short Intergenic	intergenic_1844_1903	22.03
Short Intergenic	intergenic_2536_2550	14.29
Short Intergenic	intergenic_9038_9069	41.94
Short Intergenic	intergenic_25923_26178	29.41
Short Intergenic	intergenic_27372_27671	34.11
Short Intergenic	intergenic_27941_28130	29.63
Short Intergenic	intergenic_32326_32391	29.23
Short Intergenic	intergenic_33330_33359	41.38
Short Intergenic	intergenic_2305_2335	26.67
Short Intergenic	intergenic_3985_4258	26.74
Short Intergenic	intergenic_4549_4742	30.57
Short Intergenic	intergenic_23329_23431	29.41
Short Intergenic	intergenic_35346_35382	30.56
Short Intergenic	intergenic_37474_37703	21.40
Short Intergenic	intergenic_39038_39243	30.24
Short Intergenic	intergenic_45584_45685	25.74
Short Intergenic	intergenic_46411_46686	26.55
Short Intergenic	intergenic_48133_48252	26.89
Short Intergenic	intergenic_2884_2908	37.50
Short Intergenic	intergenic_3112_3147	31.43
Short Intergenic	intergenic_984_985	0.00
Short Intergenic	intergenic_1873_1961	23.86
Short Intergenic	intergenic_950_1131	24.31
Short Intergenic	intergenic_1785_1859	29.73
Short Intergenic	intergenic_5184_5258	22.97
Short Intergenic	intergenic_6918_6945	22.22
Short Intergenic	intergenic_8351_8549	32.32
Short Intergenic	intergenic_10142_10408	27.07
Short Intergenic	intergenic_11551_11557	33.33
Short Intergenic	intergenic_14009_14157	30.41
Short Intergenic	intergenic_20103_20144	34.15
Short Intergenic	intergenic_25121_25246	28.80
Short Intergenic	intergenic_27124_27238	34.21
Short Intergenic	intergenic_32707_32772	29.23
Short Intergenic	intergenic_37502_37506	50.00
Short Intergenic	intergenic_39604_39887	30.39
Short Intergenic	intergenic_42890_42999	25.69
Short Intergenic	intergenic_45443_45491	29.17
Short Intergenic	intergenic_48564_48772	33.17
Short Intergenic	intergenic_51343_51580	25.32
Short Intergenic	intergenic_57282_57410	26.56
Short Intergenic	intergenic_59144_59321	35.59
Short Intergenic	intergenic_60779_60997	26.61
Short Intergenic	intergenic_65726_65883	14.65
Short Intergenic	intergenic_67041_67149	23.15
Short Intergenic	intergenic_73846_73936	28.89
Short Intergenic	intergenic_74479_74567	30.68
Short Intergenic	intergenic_74747_74780	27.27
Short Intergenic	intergenic_75497_75620	30.08
Short Intergenic	intergenic_76046_76049	0.00
Short Intergenic	intergenic_76912_77104	29.69
Short Intergenic	intergenic_77178_77331	30.07
Short Intergenic	intergenic_79329_79453	39.52
Short Intergenic	intergenic_81415_81524	28.44
Short Intergenic	intergenic_85990_86015	48.00
Short Intergenic	intergenic_87348_87567	28.31
Short Intergenic	intergenic_89560_89804	25.82
Short Intergenic	intergenic_95344_95544	32.50
Short Intergenic	intergenic_98503_98550	31.91
Short Intergenic	intergenic_99246_99332	24.42
Short Intergenic	intergenic_99494_99516	13.64
Short Intergenic	intergenic_104185_104359	20.69
Short Intergenic	intergenic_105088_105247	32.70
Short Intergenic	intergenic_110204_110345	24.11
Short Intergenic	intergenic_111152_111218	16.67
Short Intergenic	intergenic_118018_118189	29.24
Short Intergenic	intergenic_121994_122123	44.96
Short Intergenic	intergenic_124462_124575	41.59
Short Intergenic	intergenic_125538_125569	35.48
Short Intergenic	intergenic_126067_126342	32.00
Short Intergenic	intergenic_127941_128208	31.84
Short Intergenic	intergenic_132368_132511	29.37
Short Intergenic	intergenic_135310_135520	29.05
Short Intergenic	intergenic_148294_148393	30.30
Short Intergenic	intergenic_154745_154945	32.00
Short Intergenic	intergenic_165412_165563	31.79
Short Intergenic	intergenic_177971_177978	28.57
Short Intergenic	intergenic_180714_180816	29.41
Short Intergenic	intergenic_185332_185402	47.14
Short Intergenic	intergenic_186755_186800	28.89
Short Intergenic	intergenic_188522_188776	30.31
Short Intergenic	intergenic_188851_188922	35.21
Short Intergenic	intergenic_190419_190665	24.80
Short Intergenic	intergenic_196658_196766	37.96
Short Intergenic	intergenic_197297_197547	30.00
Short Intergenic	intergenic_198270_198445	29.71
Short Intergenic	intergenic_203854_203911	40.35
Short Intergenic	intergenic_204673_204855	33.52
Short Intergenic	intergenic_205101_205235	37.31
Short Intergenic	intergenic_205667_205809	36.62
Short Intergenic	intergenic_206340_206342	50.00
Short Intergenic	intergenic_206897_207109	33.96
Short Intergenic	intergenic_208630_208758	28.91
Short Intergenic	intergenic_219071_219341	30.37
Short Intergenic	intergenic_232875_233165	23.79
Short Intergenic	intergenic_233693_233695	50.00
Short Intergenic	intergenic_233965_234074	33.03
Short Intergenic	intergenic_235610_235668	39.66
Short Intergenic	intergenic_235890_235923	33.33
Short Intergenic	intergenic_236559_236648	28.09
Short Intergenic	intergenic_238265_238400	30.37
Short Intergenic	intergenic_239846_239960	34.21
Short Intergenic	intergenic_240353_240538	39.46
Short Intergenic	intergenic_267064_267244	31.67
Short Intergenic	intergenic_273359_273533	35.06
Short Intergenic	intergenic_275768_275852	33.33
Short Intergenic	intergenic_281615_281843	32.46
Short Intergenic	intergenic_284037_284044	14.29
Short Intergenic	intergenic_288816_288977	35.40
Short Intergenic	intergenic_296234_296356	31.97
Short Intergenic	intergenic_298491_298641	34.00
Short Intergenic	intergenic_302025_302234	23.92
Short Intergenic	intergenic_303299_303308	44.44
Short Intergenic	intergenic_303872_303957	29.41
Short Intergenic	intergenic_309264_309359	35.79
Short Intergenic	intergenic_309506_309533	40.74
Short Intergenic	intergenic_328198_328330	28.03
Short Intergenic	intergenic_328933_329180	33.60
Short Intergenic	intergenic_330197_330429	30.60
Short Intergenic	intergenic_333939_334140	30.35
Short Intergenic	intergenic_340922_341079	30.57
Short Intergenic	intergenic_341649_341817	27.38
Short Intergenic	intergenic_343360_343461	35.64
Short Intergenic	intergenic_344457_344595	26.81
Short Intergenic	intergenic_345474_345561	22.99
Short Intergenic	intergenic_353994_354174	25.56
Short Intergenic	intergenic_357983_358142	24.53
Short Intergenic	intergenic_358227_358299	20.83
Short Intergenic	intergenic_362399_362446	38.30
Short Intergenic	intergenic_368249_368491	32.64
Short Intergenic	intergenic_370538_370663	28.00
Short Intergenic	intergenic_371077_371196	36.13
Short Intergenic	intergenic_374419_374627	28.37
Short Intergenic	intergenic_375431_375641	30.00
Short Intergenic	intergenic_377259_377446	29.41
Short Intergenic	intergenic_379485_379581	31.25
Short Intergenic	intergenic_2764_3052	31.25
Short Intergenic	intergenic_7659_7948	30.80
Short Intergenic	intergenic_10487_10581	26.60
Short Intergenic	intergenic_13119_13301	30.77
Short Intergenic	intergenic_1718_1837	46.22
Short Intergenic	intergenic_1146_1177	32.26
Short Intergenic	intergenic_1467_1546	25.32
Short Intergenic	intergenic_1642_1765	32.52
Short Intergenic	intergenic_2806_2872	33.33
Short Intergenic	intergenic_6451_6489	44.74
Short Intergenic	intergenic_6756_6965	26.32
Short Intergenic	intergenic_11614_11868	33.07
Short Intergenic	intergenic_13519_13635	33.62
Short Intergenic	intergenic_14604_14692	27.27
Short Intergenic	intergenic_17004_17207	29.06
Short Intergenic	intergenic_23606_23773	32.34
Short Intergenic	intergenic_24673_24867	26.29
Short Intergenic	intergenic_10591_10864	34.43
Short Intergenic	intergenic_19862_20148	27.97
Short Intergenic	intergenic_26596_26656	35.00
Short Intergenic	intergenic_26730_27011	31.67
Short Intergenic	intergenic_28919_28969	42.00
Short Intergenic	intergenic_31414_31441	37.04
Short Intergenic	intergenic_36235_36316	23.46
Short Intergenic	intergenic_36910_36966	32.14
Short Intergenic	intergenic_37878_37884	16.67
Short Intergenic	intergenic_39604_39852	31.85
Short Intergenic	intergenic_42412_42452	30.00
Short Intergenic	intergenic_43493_43522	34.48
Short Intergenic	intergenic_44176_44225	22.45
Short Intergenic	intergenic_44360_44438	35.90
Short Intergenic	intergenic_44585_44652	29.85
Short Intergenic	intergenic_45177_45304	29.92
Short Intergenic	intergenic_45862_46085	30.04
Short Intergenic	intergenic_46364_46369	0.00
Short Intergenic	intergenic_49861_49994	37.59
Short Intergenic	intergenic_52196_52258	38.71
Short Intergenic	intergenic_52402_52553	32.45
Short Intergenic	intergenic_55453_55623	33.53
Short Intergenic	intergenic_56421_56551	26.15
Short Intergenic	intergenic_59973_60221	24.60
Short Intergenic	intergenic_61826_61983	36.94
Short Intergenic	intergenic_71251_71488	32.91
Short Intergenic	intergenic_72667_72742	34.67
Short Intergenic	intergenic_80106_80151	40.00
Short Intergenic	intergenic_81084_81296	29.72
Short Intergenic	intergenic_83036_83123	29.89
Short Intergenic	intergenic_84834_85085	29.88
Short Intergenic	intergenic_85826_86005	31.28
Short Intergenic	intergenic_90996_90998	100.00
Short Intergenic	intergenic_92077_92109	43.75
Short Intergenic	intergenic_102707_102791	25.00
Short Intergenic	intergenic_105789_105943	31.82
Short Intergenic	intergenic_5268_5292	37.50
Short Intergenic	intergenic_7875_7919	25.00
Short Intergenic	intergenic_9483_9629	23.29
Short Intergenic	intergenic_6997_7068	28.17
Short Intergenic	intergenic_14581_14799	35.78
Short Intergenic	intergenic_15312_15573	29.50
Short Intergenic	intergenic_21362_21523	24.22
Short Intergenic	intergenic_26688_26789	29.70
Short Intergenic	intergenic_31322_31421	18.18
Short Intergenic	intergenic_31949_31962	38.46
Short Intergenic	intergenic_33064_33139	28.00
Short Intergenic	intergenic_2535_2702	25.15
Short Intergenic	intergenic_10472_10767	30.85
Short Intergenic	intergenic_10926_10927	0.00
Short Intergenic	intergenic_14563_14599	19.44
Short Intergenic	intergenic_14866_15137	30.26
Short Intergenic	intergenic_19988_20174	30.65
Short Intergenic	intergenic_30883_31109	27.88
Short Intergenic	intergenic_32540_32581	21.95
Short Intergenic	intergenic_35162_35418	25.78
Short Intergenic	intergenic_37416_37553	27.74
Short Intergenic	intergenic_40458_40507	36.73
Short Intergenic	intergenic_41119_41266	23.81
Short Intergenic	intergenic_4584_4606	31.82
Short Intergenic	intergenic_9760_9795	48.57
Short Intergenic	intergenic_12203_12263	36.67
Short Intergenic	intergenic_15460_15620	33.12
Short Intergenic	intergenic_16679_16907	30.26
Short Intergenic	intergenic_17672_17865	29.53
Short Intergenic	intergenic_18153_18328	26.86
Short Intergenic	intergenic_22089_22376	30.31
Short Intergenic	intergenic_25745_25882	23.36
Short Intergenic	intergenic_28310_28603	24.23
Short Intergenic	intergenic_32296_32304	37.50
Short Intergenic	intergenic_32631_32853	28.83
Short Intergenic	intergenic_39168_39240	26.39
Short Intergenic	intergenic_42848_42955	33.64
Short Intergenic	intergenic_43237_43291	29.63
Short Intergenic	intergenic_43825_43999	28.74
Short Intergenic	intergenic_44458_44662	24.51
Short Intergenic	intergenic_44842_44975	34.59
Short Intergenic	intergenic_46182_46361	31.28
Short Intergenic	intergenic_50927_51092	26.06
Short Intergenic	intergenic_51755_51984	31.44
Short Intergenic	intergenic_52962_53017	27.27
Short Intergenic	intergenic_57109_57306	31.98
Short Intergenic	intergenic_58905_58985	36.25
Short Intergenic	intergenic_61207_61262	43.64
Short Intergenic	intergenic_61640_61670	23.33
Short Intergenic	intergenic_64266_64527	24.52
Short Intergenic	intergenic_65130_65166	27.78
Short Intergenic	intergenic_66385_66522	21.17
Short Intergenic	intergenic_67191_67403	35.38
Short Intergenic	intergenic_70601_70639	23.68
Short Intergenic	intergenic_70942_70953	36.36
Short Intergenic	intergenic_71091_71250	28.30
Short Intergenic	intergenic_72129_72213	32.14
Short Intergenic	intergenic_892_948	53.57
Short Intergenic	intergenic_892_1014	33.61
Short Intergenic	intergenic_21736_22001	27.92
Short Intergenic	intergenic_28292_28346	25.93
Short Intergenic	intergenic_29498_29642	30.56
Short Intergenic	intergenic_30455_30488	36.36
Short Intergenic	intergenic_34870_35128	31.01
Short Intergenic	intergenic_44145_44399	27.56
Short Intergenic	intergenic_44633_44803	36.47
Short Intergenic	intergenic_49076_49160	30.95
Short Intergenic	intergenic_52745_52835	26.67
Short Intergenic	intergenic_54869_54931	30.65
Short Intergenic	intergenic_58313_58429	26.72
Short Intergenic	intergenic_59215_59320	33.33
Short Intergenic	intergenic_63617_63870	27.27
Short Intergenic	intergenic_71071_71314	29.63
Short Intergenic	intergenic_72595_72834	35.56
Short Intergenic	intergenic_75819_76081	25.95
Short Intergenic	intergenic_77698_77917	25.11
Short Intergenic	intergenic_79599_79699	25.00
Short Intergenic	intergenic_79945_79954	11.11
Short Intergenic	intergenic_80092_80291	31.16
Short Intergenic	intergenic_80411_80577	26.51
Short Intergenic	intergenic_84385_84415	26.67
Short Intergenic	intergenic_86958_87101	30.07
Short Intergenic	intergenic_88752_88799	23.40
Short Intergenic	intergenic_89423_89462	23.08
Short Intergenic	intergenic_90350_90486	29.41
Short Intergenic	intergenic_90798_90953	36.77
Short Intergenic	intergenic_96442_96646	25.00
Short Intergenic	intergenic_96964_97059	22.11
Short Intergenic	intergenic_98607_98699	33.70
Short Intergenic	intergenic_100655_100904	28.11
Short Intergenic	intergenic_107536_107542	16.67
Short Intergenic	intergenic_113458_113565	41.12
Short Intergenic	intergenic_113805_113863	25.86
Short Intergenic	intergenic_115114_115128	35.71
Short Intergenic	intergenic_118775_118842	37.31
Short Intergenic	intergenic_120414_120684	30.37
Short Intergenic	intergenic_125192_125374	32.42
Short Intergenic	intergenic_126391_126524	24.06
Short Intergenic	intergenic_3403_3483	25.00
Short Intergenic	intergenic_5016_5225	28.71
Short Intergenic	intergenic_6152_6234	32.93
Short Intergenic	intergenic_14018_14195	27.12
Short Intergenic	intergenic_14777_14946	26.04
Short Intergenic	intergenic_16800_16950	27.33
Short Intergenic	intergenic_17244_17500	28.52
Short Intergenic	intergenic_17620_17875	26.67
Short Intergenic	intergenic_20260_20418	26.58
Short Intergenic	intergenic_20541_20573	34.38
Short Intergenic	intergenic_29539_29708	31.36
Short Intergenic	intergenic_30119_30263	29.86
Short Intergenic	intergenic_35317_35322	20.00
Short Intergenic	intergenic_38405_38418	38.46
Short Intergenic	intergenic_42037_42122	40.00
Short Intergenic	intergenic_43075_43183	29.63
Short Intergenic	intergenic_44776_44815	33.33
Short Intergenic	intergenic_46295_46353	31.03
Short Intergenic	intergenic_52467_52633	30.72
Short Intergenic	intergenic_53101_53110	22.22
Short Intergenic	intergenic_53248_53528	31.07
Short Intergenic	intergenic_61427_61649	24.32
Short Intergenic	intergenic_696_763	32.84
Short Intergenic	intergenic_11277_11428	22.52
Short Intergenic	intergenic_21168_21201	33.33
Short Intergenic	intergenic_21441_21456	40.00
Short Intergenic	intergenic_21924_22006	30.49
Short Intergenic	intergenic_32460_32514	16.67
Short Intergenic	intergenic_36067_36154	32.18
Short Intergenic	intergenic_36478_36738	35.38
Short Intergenic	intergenic_38271_38384	28.32
Short Intergenic	intergenic_39152_39253	34.65
Short Intergenic	intergenic_42659_42700	34.15
Short Intergenic	intergenic_43300_43414	21.05
Short Intergenic	intergenic_54028_54042	35.71
Short Intergenic	intergenic_61743_61963	29.09
Short Intergenic	intergenic_63193_63223	20.00
Short Intergenic	intergenic_65302_65427	35.20
Short Intergenic	intergenic_67845_67865	40.00
Short Intergenic	intergenic_71775_72016	43.57
Short Intergenic	intergenic_72461_72539	26.92
Short Intergenic	intergenic_74920_75178	32.17
Short Intergenic	intergenic_92252_92345	34.41
Short Intergenic	intergenic_97349_97391	19.05
Short Intergenic	intergenic_102575_102615	25.00
Short Intergenic	intergenic_103689_103779	25.56
Short Intergenic	intergenic_111886_112066	31.11
Short Intergenic	intergenic_113575_113627	26.92
Short Intergenic	intergenic_114640_114904	24.24
Short Intergenic	intergenic_115474_115634	23.75
Short Intergenic	intergenic_115751_115981	24.78
Short Intergenic	intergenic_117265_117520	27.45
Short Intergenic	intergenic_119250_119443	32.12
Short Intergenic	intergenic_119746_119827	33.33
Short Intergenic	intergenic_120157_120342	29.73
Short Intergenic	intergenic_1073_1154	24.69
Short Intergenic	intergenic_1244_1401	28.66
Short Intergenic	intergenic_15627_15712	34.12
Short Intergenic	intergenic_16861_17145	25.00
Short Intergenic	intergenic_23245_23263	16.67
Short Intergenic	intergenic_24949_25215	39.85
Short Intergenic	intergenic_40708_40878	31.18
Short Intergenic	intergenic_40998_41106	28.70
Short Intergenic	intergenic_46563_46749	25.27
Short Intergenic	intergenic_47889_48115	27.88
Short Intergenic	intergenic_51386_51523	32.85
Short Intergenic	intergenic_56918_57100	31.32
Short Intergenic	intergenic_61899_62098	27.14
Short Intergenic	intergenic_2960_3048	29.55
Short Intergenic	intergenic_3240_3341	37.62
