Category	Seq_ID	GC_Content
Short Intergenic	intergenic_3946_4117	29.82
Short Intergenic	intergenic_2105_2121	31.25
Short Intergenic	intergenic_779_863	25.00
Short Intergenic	intergenic_872_1047	26.86
Short Intergenic	intergenic_1335_1528	29.53
Short Intergenic	intergenic_2293_2521	29.82
Short Intergenic	intergenic_3580_3740	33.12
Short Intergenic	intergenic_6928_6988	36.67
Short Intergenic	intergenic_1454_1516	22.58
Short Intergenic	intergenic_2731_2745	14.29
Short Intergenic	intergenic_9233_9264	41.94
Short Intergenic	intergenic_6641_6742	37.62
Short Intergenic	intergenic_7291_7469	28.09
Short Intergenic	intergenic_7640_7834	30.93
Short Intergenic	intergenic_1216_1271	25.45
Short Intergenic	intergenic_2042_2095	37.74
Short Intergenic	intergenic_8277_8431	29.87
Short Intergenic	intergenic_8914_8979	43.08
Short Intergenic	intergenic_9982_10092	34.55
Short Intergenic	intergenic_10401_10506	29.52
Short Intergenic	intergenic_12870_12986	19.83
Short Intergenic	intergenic_13736_13882	25.34
Short Intergenic	intergenic_15424_15505	22.22
Short Intergenic	intergenic_15874_16164	28.62
Short Intergenic	intergenic_16713_16784	19.72
Short Intergenic	intergenic_17603_17857	30.31
Short Intergenic	intergenic_19120_19301	28.18
Short Intergenic	intergenic_24992_25263	31.37
Short Intergenic	intergenic_28967_28974	28.57
Short Intergenic	intergenic_30495_30532	29.73
Short Intergenic	intergenic_32598_32758	32.50
Short Intergenic	intergenic_33445_33698	30.83
Short Intergenic	intergenic_34481_34765	26.06
Short Intergenic	intergenic_7323_7609	27.27
Short Intergenic	intergenic_2779_2851	26.39
Short Intergenic	intergenic_4003_4273	29.26
Short Intergenic	intergenic_4437_4487	32.00
Short Intergenic	intergenic_5378_5553	30.29
Short Intergenic	intergenic_8266_8270	0.00
Short Intergenic	intergenic_820_967	23.81
Short Intergenic	intergenic_1579_1628	36.73
Short Intergenic	intergenic_4534_4671	27.74
Short Intergenic	intergenic_6669_6925	25.78
Short Intergenic	intergenic_2129_2277	25.68
Short Intergenic	intergenic_4601_4625	25.00
Short Intergenic	intergenic_1260_1433	28.90
Short Intergenic	intergenic_7129_7361	30.17
Short Intergenic	intergenic_1799_1978	26.82
Short Intergenic	intergenic_2609_2659	28.00
Short Intergenic	intergenic_3565_3679	37.72
Short Intergenic	intergenic_4396_4416	45.00
Short Intergenic	intergenic_7132_7234	24.51
Short Intergenic	intergenic_1077_1147	34.29
Short Intergenic	intergenic_4268_4345	27.27
Short Intergenic	intergenic_5662_5928	27.07
Short Intergenic	intergenic_883_1176	26.28
Short Intergenic	intergenic_3775_3913	31.88
Short Intergenic	intergenic_4370_4375	80.00
Short Intergenic	intergenic_2257_2427	30.59
Short Intergenic	intergenic_2547_2655	28.70
Short Intergenic	intergenic_8112_8298	25.27
Short Intergenic	intergenic_9438_9664	27.88
Short Intergenic	intergenic_1573_1644	33.80
Short Intergenic	intergenic_1719_1973	30.31
Short Intergenic	intergenic_3695_3740	28.89
Short Intergenic	intergenic_9700_9802	30.39
Short Intergenic	intergenic_1303_1381	39.74
Short Intergenic	intergenic_3856_3888	43.75
Short Intergenic	intergenic_1084_1152	30.88
Short Intergenic	intergenic_7312_7314	0.00
Short Intergenic	intergenic_7815_7906	28.57
Short Intergenic	intergenic_8860_8900	30.00
Short Intergenic	intergenic_8977_9205	29.82
Short Intergenic	intergenic_6061_6133	19.44
Short Intergenic	intergenic_6427_6443	31.25
Short Intergenic	intergenic_6863_7147	26.41
Short Intergenic	intergenic_834_924	25.56
Short Intergenic	intergenic_6036_6218	29.67
Short Intergenic	intergenic_9801_9983	30.22
Short Intergenic	intergenic_14306_14358	28.85
Short Intergenic	intergenic_5852_5919	32.84
Short Intergenic	intergenic_3904_4058	31.82
Short Intergenic	intergenic_1856_1946	32.22
Short Intergenic	intergenic_8049_8137	31.82
Short Intergenic	intergenic_8560_8648	34.09
Short Intergenic	intergenic_8918_8971	30.19
Short Intergenic	intergenic_640_790	34.00
Short Intergenic	intergenic_2926_3048	31.97
Short Intergenic	intergenic_3057_3130	26.03
Short Intergenic	intergenic_3469_3513	27.27
Short Intergenic	intergenic_10073_10075	50.00
Short Intergenic	intergenic_11725_11796	33.80
Short Intergenic	intergenic_16470_16591	22.31
Short Intergenic	intergenic_18334_18431	30.93
Short Intergenic	intergenic_18863_18984	35.54
Short Intergenic	intergenic_19521_19715	35.05
Short Intergenic	intergenic_19874_19897	34.78
Short Intergenic	intergenic_2041_2125	30.95
Short Intergenic	intergenic_3910_4126	26.85
Short Intergenic	intergenic_5554_5662	23.15
Short Intergenic	intergenic_6820_6977	14.65
Short Intergenic	intergenic_1475_1680	30.24
Short Intergenic	intergenic_3015_3244	21.40
Short Intergenic	intergenic_3982_4129	31.29
Short Intergenic	intergenic_1716_1798	34.15
Short Intergenic	intergenic_2725_2934	28.71
Short Intergenic	intergenic_4467_4547	25.00
Short Intergenic	intergenic_5635_5910	29.82
Short Intergenic	intergenic_7412_7559	23.13
Short Intergenic	intergenic_1309_1433	39.52
Short Intergenic	intergenic_3401_3510	27.52
Short Intergenic	intergenic_7976_8001	48.00
Short Intergenic	intergenic_9334_9553	28.77
Short Intergenic	intergenic_11546_11790	25.41
Short Intergenic	intergenic_2971_3070	29.29
Short Intergenic	intergenic_1646_1788	39.44
Short Intergenic	intergenic_3075_3185	36.36
Short Intergenic	intergenic_2722_2828	29.25
Short Intergenic	intergenic_3107_3358	27.09
Short Intergenic	intergenic_3700_3782	31.71
Short Intergenic	intergenic_4433_4603	27.65
Short Intergenic	intergenic_2232_2346	34.21
Short Intergenic	intergenic_3792_3927	30.37
Short Intergenic	intergenic_5544_5633	29.21
Short Intergenic	intergenic_6269_6302	30.30
Short Intergenic	intergenic_8120_8229	33.03
Short Intergenic	intergenic_8499_8501	50.00
Short Intergenic	intergenic_9029_9319	24.14
Short Intergenic	intergenic_2105_2327	28.83
Short Intergenic	intergenic_10842_10944	31.37
Short Intergenic	intergenic_11160_11213	15.09
Short Intergenic	intergenic_12272_12327	34.55
Short Intergenic	intergenic_7056_7174	35.59
Short Intergenic	intergenic_1584_1876	30.82
Short Intergenic	intergenic_6586_6612	46.15
Short Intergenic	intergenic_9947_10107	35.62
Short Intergenic	intergenic_4908_5009	26.73
Short Intergenic	intergenic_5735_6010	26.55
Short Intergenic	intergenic_7457_7576	26.89
Short Intergenic	intergenic_3776_3916	25.00
Short Intergenic	intergenic_238_417	32.40
Short Intergenic	intergenic_5909_6199	27.24
Short Intergenic	intergenic_12161_12217	19.64
Short Intergenic	intergenic_16717_16843	32.54
Short Intergenic	intergenic_2623_2899	25.72
Short Intergenic	intergenic_1965_2104	30.22
Short Intergenic	intergenic_2644_2879	32.77
Short Intergenic	intergenic_6227_6390	25.77
Short Intergenic	intergenic_11682_11757	38.67
Short Intergenic	intergenic_12963_13001	13.16
Short Intergenic	intergenic_6937_7077	24.29
Short Intergenic	intergenic_770_932	25.93
Short Intergenic	intergenic_2471_2610	39.57
Short Intergenic	intergenic_4251_4395	29.17
Short Intergenic	intergenic_4806_4975	31.36
Short Intergenic	intergenic_2951_3056	27.62
Short Intergenic	intergenic_6827_6906	37.97
Short Intergenic	intergenic_7125_7131	16.67
Short Intergenic	intergenic_7398_7402	25.00
Short Intergenic	intergenic_2388_2662	28.10
Short Intergenic	intergenic_675_763	20.45
Short Intergenic	intergenic_1656_1697	31.71
Short Intergenic	intergenic_1949_2107	32.28
Short Intergenic	intergenic_2927_2979	36.54
Short Intergenic	intergenic_3159_3456	30.98
Short Intergenic	intergenic_4293_4474	24.31
Short Intergenic	intergenic_6509_6567	25.86
Short Intergenic	intergenic_8487_8644	21.02
Short Intergenic	intergenic_9868_9930	29.03
Short Intergenic	intergenic_11345_11506	24.84
Short Intergenic	intergenic_547_709	29.01
Short Intergenic	intergenic_6011_6065	16.67
Short Intergenic	intergenic_7919_8055	41.18
Short Intergenic	intergenic_2420_2570	34.67
Short Intergenic	intergenic_4409_4538	31.01
Short Intergenic	intergenic_5798_5946	29.73
Short Intergenic	intergenic_2547_2649	30.39
Short Intergenic	intergenic_4544_4716	26.16
Short Intergenic	intergenic_3365_3641	30.43
Short Intergenic	intergenic_4751_4840	33.71
Short Intergenic	intergenic_8399_8526	41.73
Short Intergenic	intergenic_1151_1333	31.32
Short Intergenic	intergenic_3355_3570	25.12
Short Intergenic	intergenic_5225_5410	31.89
Short Intergenic	intergenic_1729_1812	30.12
Short Intergenic	intergenic_3161_3249	35.23
Short Intergenic	intergenic_5866_5876	30.00
Short Intergenic	intergenic_3923_4098	29.71
Short Intergenic	intergenic_4821_5071	29.60
Short Intergenic	intergenic_5602_5710	37.96
Short Intergenic	intergenic_509_621	26.79
Short Intergenic	intergenic_3586_3752	30.72
Short Intergenic	intergenic_4220_4229	22.22
Short Intergenic	intergenic_4367_4646	30.47
Short Intergenic	intergenic_6776_6937	40.37
Short Intergenic	intergenic_705_841	36.76
Short Intergenic	intergenic_4538_4682	29.17
Short Intergenic	intergenic_5579_5737	29.75
Short Intergenic	intergenic_6190_6248	22.41
Short Intergenic	intergenic_3829_3897	27.94
Short Intergenic	intergenic_6174_6375	26.37
Short Intergenic	intergenic_4850_4894	27.27
Short Intergenic	intergenic_8377_8552	28.57
Short Intergenic	intergenic_9551_9770	30.59
Short Intergenic	intergenic_10118_10185	22.39
Short Intergenic	intergenic_447_658	33.65
Short Intergenic	intergenic_5492_5550	18.97
Short Intergenic	intergenic_2863_3133	30.00
Short Intergenic	intergenic_4531_4780	23.29
Short Intergenic	intergenic_1699_1918	28.77
Short Intergenic	intergenic_678_768	33.33
Short Intergenic	intergenic_1350_1442	23.91
Short Intergenic	intergenic_1315_1500	30.27
Short Intergenic	intergenic_1830_1911	33.33
Short Intergenic	intergenic_2214_2407	32.12
Short Intergenic	intergenic_4137_4392	29.02
Short Intergenic	intergenic_5676_5906	24.78
Short Intergenic	intergenic_6023_6184	22.36
Short Intergenic	intergenic_6754_6845	20.88
Short Intergenic	intergenic_3978_4239	35.25
Short Intergenic	intergenic_5637_5729	30.43
Short Intergenic	intergenic_7402_7465	19.05
Short Intergenic	intergenic_7738_7835	29.90
Short Intergenic	intergenic_13883_14114	20.78
Short Intergenic	intergenic_3960_4235	24.36
Short Intergenic	intergenic_1669_1722	26.42
Short Intergenic	intergenic_2619_2641	18.18
Short Intergenic	intergenic_3592_3704	29.46
Short Intergenic	intergenic_2268_2294	23.08
Short Intergenic	intergenic_5168_5388	28.64
Short Intergenic	intergenic_6618_6648	20.00
Short Intergenic	intergenic_8727_8852	35.20
Short Intergenic	intergenic_11270_11290	45.00
Short Intergenic	intergenic_15205_15315	49.09
Short Intergenic	intergenic_2137_2225	26.14
Short Intergenic	intergenic_3413_3427	28.57
Short Intergenic	intergenic_4041_4249	30.29
Short Intergenic	intergenic_4748_4932	25.54
Short Intergenic	intergenic_2256_2330	31.08
Short Intergenic	intergenic_2984_3165	24.31
Short Intergenic	intergenic_1796_2005	23.92
Short Intergenic	intergenic_3070_3079	44.44
Short Intergenic	intergenic_9019_9114	35.79
Short Intergenic	intergenic_9261_9288	40.74
Short Intergenic	intergenic_12042_12108	33.33
Short Intergenic	intergenic_13766_13885	25.21
Short Intergenic	intergenic_15993_16202	26.32
Short Intergenic	intergenic_2812_2847	37.14
Short Intergenic	intergenic_4979_5202	30.49
Short Intergenic	intergenic_6639_6866	29.96
Short Intergenic	intergenic_7544_7664	23.33
Short Intergenic	intergenic_4270_4477	29.47
Short Intergenic	intergenic_262_281	26.32
Short Intergenic	intergenic_7963_8102	32.37
Short Intergenic	intergenic_8857_8992	27.41
Short Intergenic	intergenic_1654_1787	34.59
Short Intergenic	intergenic_2891_3151	26.92
Short Intergenic	intergenic_7023_7255	22.84
Short Intergenic	intergenic_4404_4556	31.58
Short Intergenic	intergenic_9684_9942	32.17
Short Intergenic	intergenic_3207_3362	22.58
Short Intergenic	intergenic_406_487	29.63
Short Intergenic	intergenic_3451_3585	30.60
Short Intergenic	intergenic_3957_4211	31.10
Short Intergenic	intergenic_5015_5025	30.00
Short Intergenic	intergenic_5477_5660	24.04
Short Intergenic	intergenic_6140_6146	50.00
Short Intergenic	intergenic_6551_6618	23.88
Short Intergenic	intergenic_7938_8082	25.00
Short Intergenic	intergenic_11599_11798	39.70
Short Intergenic	intergenic_13286_13454	32.74
Short Intergenic	intergenic_13925_14124	32.16
Short Intergenic	intergenic_19073_19371	26.85
Short Intergenic	intergenic_19512_19677	19.39
Short Intergenic	intergenic_2155_2334	31.28
Short Intergenic	intergenic_3541_3674	34.59
Short Intergenic	intergenic_3854_4058	24.02
Short Intergenic	intergenic_4517_4691	28.74
Short Intergenic	intergenic_5225_5279	29.63
Short Intergenic	intergenic_5561_5668	32.71
Short Intergenic	intergenic_6448_6550	41.18
Short Intergenic	intergenic_2976_3243	28.84
Short Intergenic	intergenic_4746_4901	27.10
Short Intergenic	intergenic_9219_9436	30.41
Short Intergenic	intergenic_897_1061	26.22
Short Intergenic	intergenic_1409_1596	30.48
Short Intergenic	intergenic_1734_1948	38.79
Short Intergenic	intergenic_1576_1615	20.51
Short Intergenic	intergenic_3828_4091	27.38
Short Intergenic	intergenic_4628_4898	31.85
Short Intergenic	intergenic_7334_7395	22.95
Short Intergenic	intergenic_2127_2366	29.71
Short Intergenic	intergenic_3687_3894	31.40
Short Intergenic	intergenic_4074_4253	33.52
Short Intergenic	intergenic_5594_5852	30.62
Short Intergenic	intergenic_8362_8385	30.43
Short Intergenic	intergenic_2146_2213	37.31
Short Intergenic	intergenic_3785_4055	30.00
Short Intergenic	intergenic_8563_8745	32.42
Short Intergenic	intergenic_9762_9895	24.06
Short Intergenic	intergenic_4342_4356	28.57
Short Intergenic	intergenic_239_311	22.22
Short Intergenic	intergenic_396_555	24.53
Short Intergenic	intergenic_4364_4544	25.00
Short Intergenic	intergenic_5921_5981	31.67
Short Intergenic	intergenic_1201_1253	26.92
Short Intergenic	intergenic_2762_2942	31.11
Short Intergenic	intergenic_11020_11110	25.56
Short Intergenic	intergenic_12184_12224	27.50
Short Intergenic	intergenic_17401_17443	19.05
Short Intergenic	intergenic_22447_22540	33.33
Short Intergenic	intergenic_2038_2079	21.95
Short Intergenic	intergenic_1117_1294	27.12
Short Intergenic	intergenic_1876_2045	26.63
Short Intergenic	intergenic_3899_4049	27.33
Short Intergenic	intergenic_4343_4599	27.73
Short Intergenic	intergenic_4719_4974	26.67
Short Intergenic	intergenic_15897_16029	28.03
Short Intergenic	intergenic_16632_16879	33.60
Short Intergenic	intergenic_17896_18128	31.47
Short Intergenic	intergenic_21638_21839	30.35
Short Intergenic	intergenic_3006_3095	25.84
Short Intergenic	intergenic_3257_3442	24.32
Short Intergenic	intergenic_3709_3714	0.00
Short Intergenic	intergenic_4806_4811	40.00
Short Intergenic	intergenic_4956_5146	33.16
Short Intergenic	intergenic_8348_8415	25.37
Short Intergenic	intergenic_8532_8801	30.48
Short Intergenic	intergenic_3427_3588	24.22
Short Intergenic	intergenic_8745_8846	29.70
Short Intergenic	intergenic_2932_3219	29.97
Short Intergenic	intergenic_6588_6725	23.36
Short Intergenic	intergenic_9153_9446	24.23
Short Intergenic	intergenic_1633_1639	33.33
Short Intergenic	intergenic_2740_2892	33.55
Short Intergenic	intergenic_3666_3767	37.62
Short Intergenic	intergenic_3959_4047	29.55
Short Intergenic	intergenic_4122_4331	27.75
Short Intergenic	intergenic_4224_4511	25.09
Short Intergenic	intergenic_3339_3590	29.48
Short Intergenic	intergenic_540_698	26.58
Short Intergenic	intergenic_821_853	34.38
Short Intergenic	intergenic_2412_2687	29.45
Short Intergenic	intergenic_1649_1867	26.15
Short Intergenic	intergenic_3325_3502	35.59
Short Intergenic	intergenic_5236_5364	27.34
Short Intergenic	intergenic_3302_3453	34.44
Short Intergenic	intergenic_12432_12641	34.93
Short Intergenic	intergenic_18170_18332	32.10
Short Intergenic	intergenic_4295_4536	28.63
Short Intergenic	intergenic_2290_2368	24.36
Short Intergenic	intergenic_3058_3339	24.91
Short Intergenic	intergenic_3640_3839	27.14
Short Intergenic	intergenic_1203_1250	21.28
Short Intergenic	intergenic_1655_1733	33.33
Short Intergenic	intergenic_6619_6731	16.96
Short Intergenic	intergenic_544_794	26.00
Short Intergenic	intergenic_4137_4309	41.86
Short Intergenic	intergenic_5464_5611	32.65
Short Intergenic	intergenic_6142_6147	0.00
Short Intergenic	intergenic_1791_1876	34.12
Short Intergenic	intergenic_3025_3309	25.00
Short Intergenic	intergenic_9407_9425	16.67
Short Intergenic	intergenic_11111_11377	39.47
Short Intergenic	intergenic_2329_2499	35.88
Short Intergenic	intergenic_2733_2987	27.56
Short Intergenic	intergenic_1767_1862	23.16
Short Intergenic	intergenic_337_573	27.12
Short Intergenic	intergenic_1535_1538	0.00
Short Intergenic	intergenic_2409_2480	28.17
Short Intergenic	intergenic_2888_3121	27.47
Short Intergenic	intergenic_6254_6405	31.79
Short Intergenic	intergenic_10156_10433	25.27
Short Intergenic	intergenic_674_868	26.80
Short Intergenic	intergenic_1768_1935	32.34
Short Intergenic	intergenic_8335_8538	29.56
Short Intergenic	intergenic_10852_10939	28.74
Short Intergenic	intergenic_11908_12024	33.62
Short Intergenic	intergenic_13674_13928	33.07
Short Intergenic	intergenic_9687_9905	29.82
Short Intergenic	intergenic_7348_7461	30.97
Short Intergenic	intergenic_3919_4093	20.11
Short Intergenic	intergenic_4822_4946	33.06
Short Intergenic	intergenic_1272_1562	32.41
Short Intergenic	intergenic_3401_3643	38.43
Short Intergenic	intergenic_4126_4397	32.47
Short Intergenic	intergenic_5103_5264	34.78
Short Intergenic	intergenic_3771_3804	36.36
Short Intergenic	intergenic_4617_4748	31.30
Short Intergenic	intergenic_5900_5954	25.93
Short Intergenic	intergenic_12244_12509	28.68
Short Intergenic	intergenic_16275_16385	20.00
Short Intergenic	intergenic_4987_5146	32.70
Short Intergenic	intergenic_1391_1405	35.71
Short Intergenic	intergenic_12022_12136	21.05
Short Intergenic	intergenic_16185_16286	34.65
Short Intergenic	intergenic_17054_17167	28.32
Short Intergenic	intergenic_18700_18960	35.38
Short Intergenic	intergenic_19284_19371	32.18
Short Intergenic	intergenic_1249_1524	27.27
Short Intergenic	intergenic_2796_3029	25.75
Short Intergenic	intergenic_3611_3641	36.67
Short Intergenic	intergenic_4715_4749	29.41
Short Intergenic	intergenic_5331_5436	23.81
Short Intergenic	intergenic_5685_5862	29.38
Short Intergenic	intergenic_5814_5872	29.31
Short Intergenic	intergenic_16218_16371	33.99
Short Intergenic	intergenic_2111_2207	30.21
Short Intergenic	intergenic_718_746	21.43
Short Intergenic	intergenic_3721_3753	43.75
Short Intergenic	intergenic_9686_9779	32.26
Short Intergenic	intergenic_10043_10340	37.04
Short Intergenic	intergenic_1420_1433	38.46
Short Intergenic	intergenic_4516_4521	20.00
Short Intergenic	intergenic_5163_5357	28.87
Short Intergenic	intergenic_5493_5681	25.53
Short Intergenic	intergenic_7089_7185	33.33
Short Intergenic	intergenic_7959_8069	26.36
Short Intergenic	intergenic_1498_1560	32.26
Short Intergenic	intergenic_2739_2858	31.93
Short Intergenic	intergenic_3863_4128	19.62
Short Intergenic	intergenic_4380_4421	39.02
Short Intergenic	intergenic_7946_8047	30.69
Short Intergenic	intergenic_8188_8287	25.25
Short Intergenic	intergenic_1066_1182	29.31
Short Intergenic	intergenic_4684_4719	31.43
Short Intergenic	intergenic_5696_5707	36.36
Short Intergenic	intergenic_2289_2430	29.08
Short Intergenic	intergenic_6200_6394	32.99
Short Intergenic	intergenic_6841_7000	30.82
Short Intergenic	intergenic_8167_8338	29.82
Short Intergenic	intergenic_9544_9836	32.19
Short Intergenic	intergenic_9971_10202	26.84
Short Intergenic	intergenic_6951_7161	29.05
Short Intergenic	intergenic_9960_10103	30.07
Short Intergenic	intergenic_14263_14530	31.09
Short Intergenic	intergenic_16129_16407	32.01
Short Intergenic	intergenic_16905_16936	35.48
Short Intergenic	intergenic_20352_20481	45.74
Short Intergenic	intergenic_24263_24434	28.65
Short Intergenic	intergenic_790_931	29.08
Short Intergenic	intergenic_2325_2360	17.14
Short Intergenic	intergenic_2531_2686	24.52
Short Intergenic	intergenic_6778_6922	33.33
Short Intergenic	intergenic_7936_8135	31.66
Short Intergenic	intergenic_9890_10107	25.35
Short Intergenic	intergenic_14801_14935	26.12
Short Intergenic	intergenic_17016_17023	14.29
Short Intergenic	intergenic_17422_17500	42.31
Short Intergenic	intergenic_17869_18005	32.35
Short Intergenic	intergenic_19403_19674	26.57
Short Intergenic	intergenic_19758_19929	30.41
Short Intergenic	intergenic_24473_24771	29.19
Short Intergenic	intergenic_25317_25406	30.34
Short Intergenic	intergenic_31099_31260	28.57
Short Intergenic	intergenic_32130_32246	44.83
Short Intergenic	intergenic_1942_1960	33.33
Short Intergenic	intergenic_5436_5497	27.87
Short Intergenic	intergenic_7423_7638	29.30
Short Intergenic	intergenic_8502_8587	28.24
Short Intergenic	intergenic_9556_9737	34.25
Short Intergenic	intergenic_674_824	28.67
Short Intergenic	intergenic_1962_1967	20.00
Short Intergenic	intergenic_4928_5127	37.19
Short Intergenic	intergenic_5640_5884	25.00
Short Intergenic	intergenic_5956_5987	32.26
Short Intergenic	intergenic_4711_4976	27.55
Short Intergenic	intergenic_5639_5726	32.18
Short Intergenic	intergenic_9279_9333	33.33
Short Intergenic	intergenic_10170_10286	26.72
Short Intergenic	intergenic_5104_5189	32.94
Short Intergenic	intergenic_6683_6746	25.40
Short Intergenic	intergenic_8649_8870	32.13
Short Intergenic	intergenic_9890_9988	27.55
Short Intergenic	intergenic_12142_12252	29.09
Short Intergenic	intergenic_18683_18831	22.30
Short Intergenic	intergenic_2203_2253	28.00
Short Intergenic	intergenic_2607_2653	23.91
Short Intergenic	intergenic_4242_4486	31.97
Short Intergenic	intergenic_4972_5038	36.36
Short Intergenic	intergenic_14465_14735	26.67
Short Intergenic	intergenic_16187_16425	27.73
Short Intergenic	intergenic_16497_16611	31.58
Short Intergenic	intergenic_18279_18381	26.47
Short Intergenic	intergenic_1664_1749	22.35
Short Intergenic	intergenic_1998_2213	28.84
Short Intergenic	intergenic_871_893	31.82
Short Intergenic	intergenic_2122_2205	27.71
Short Intergenic	intergenic_3602_3697	25.26
Short Intergenic	intergenic_4086_4095	22.22
Short Intergenic	intergenic_4311_4440	34.88
Short Intergenic	intergenic_9932_9995	22.22
Short Intergenic	intergenic_14635_14676	34.15
Short Intergenic	intergenic_15975_16242	29.96
Short Intergenic	intergenic_17290_17588	32.21
Short Intergenic	intergenic_19220_19305	32.94
Short Intergenic	intergenic_19539_19594	32.73
Short Intergenic	intergenic_20296_20503	38.65
Short Intergenic	intergenic_24416_24630	38.79
Short Intergenic	intergenic_30670_30832	35.19
Short Intergenic	intergenic_31750_31965	27.91
Short Intergenic	intergenic_32952_33113	30.43
Short Intergenic	intergenic_1649_1864	27.44
Short Intergenic	intergenic_2839_2912	30.14
Short Intergenic	intergenic_4836_4872	25.00
Short Intergenic	intergenic_6219_6358	30.94
Short Intergenic	intergenic_3428_3565	21.17
Short Intergenic	intergenic_4784_4820	27.78
Short Intergenic	intergenic_5423_5646	24.66
Short Intergenic	intergenic_8867_8886	52.63
Short Intergenic	intergenic_10976_11043	37.31
Short Intergenic	intergenic_11232_11263	38.71
Short Intergenic	intergenic_12868_13065	32.49
Short Intergenic	intergenic_17157_17212	27.27
Short Intergenic	intergenic_18190_18419	31.88
Short Intergenic	intergenic_19082_19247	26.06
Short Intergenic	intergenic_21494_21730	26.27
Short Intergenic	intergenic_908_1178	32.59
Short Intergenic	intergenic_3229_3284	27.27
Short Intergenic	intergenic_1496_1589	25.81
Short Intergenic	intergenic_3983_4136	36.60
Short Intergenic	intergenic_5213_5397	24.46
Short Intergenic	intergenic_7240_7429	30.16
Short Intergenic	intergenic_5019_5058	33.33
Short Intergenic	intergenic_6866_6982	33.62
Short Intergenic	intergenic_7056_7184	29.69
Short Intergenic	intergenic_9706_9876	23.53
Short Intergenic	intergenic_14008_14209	35.32
Short Intergenic	intergenic_15397_15441	31.82
Short Intergenic	intergenic_2251_2336	41.18
Short Intergenic	intergenic_3290_3398	29.63
Short Intergenic	intergenic_4991_5030	33.33
Short Intergenic	intergenic_5891_6140	28.92
Short Intergenic	intergenic_3656_3785	34.11
Short Intergenic	intergenic_3836_3900	31.25
Short Intergenic	intergenic_4773_5055	29.79
Short Intergenic	intergenic_9515_9523	37.50
Short Intergenic	intergenic_10696_10895	30.15
Short Intergenic	intergenic_11540_11583	37.21
Short Intergenic	intergenic_12378_12441	19.05
Short Intergenic	intergenic_19989_20066	33.77
Short Intergenic	intergenic_22746_22828	30.49
Short Intergenic	intergenic_29115_29117	0.00
Short Intergenic	intergenic_30209_30308	26.26
Short Intergenic	intergenic_33936_34211	30.55
Short Intergenic	intergenic_195_483	33.68
Short Intergenic	intergenic_1293_1334	26.83
Short Intergenic	intergenic_1056_1329	25.27
Short Intergenic	intergenic_2201_2240	28.21
Short Intergenic	intergenic_3891_4164	27.11
Short Intergenic	intergenic_4455_4648	30.57
Short Intergenic	intergenic_2402_2490	34.09
Short Intergenic	intergenic_4030_4262	28.88
Short Intergenic	intergenic_5099_5172	26.03
Short Intergenic	intergenic_2399_2542	30.07
Short Intergenic	intergenic_3856_4034	31.46
Short Intergenic	intergenic_2604_2875	30.63
Short Intergenic	intergenic_3142_3178	19.44
Short Intergenic	intergenic_6793_6794	0.00
Short Intergenic	intergenic_6953_7248	31.19
Short Intergenic	intergenic_14753_14920	25.75
Short Intergenic	intergenic_15953_15968	46.67
Short Intergenic	intergenic_4603_4803	32.50
Short Intergenic	intergenic_7762_7809	31.91
Short Intergenic	intergenic_8505_8775	25.19
Short Intergenic	intergenic_1124_1175	29.41
