Category	Seq_ID	GC_Content
Short Intergenic	intergenic_13074_13088	35.71
Short Intergenic	intergenic_14126_14169	11.63
Short Intergenic	intergenic_16350_16612	42.75
Short Intergenic	intergenic_18835_19023	21.28
Short Intergenic	intergenic_19560_19764	40.20
Short Intergenic	intergenic_20391_20407	18.75
Short Intergenic	intergenic_23211_23296	38.82
Short Intergenic	intergenic_24175_24386	48.82
Short Intergenic	intergenic_25586_25770	36.41
Short Intergenic	intergenic_26709_26883	55.17
Short Intergenic	intergenic_27948_28226	34.89
Short Intergenic	intergenic_28796_28861	27.69
Short Intergenic	intergenic_30911_31150	43.51
Short Intergenic	intergenic_31840_31856	31.25
Short Intergenic	intergenic_33299_33588	40.83
Short Intergenic	intergenic_4667_4670	33.33
Short Intergenic	intergenic_7556_7657	50.50
Short Intergenic	intergenic_12820_12929	47.71
Short Intergenic	intergenic_8509_8675	33.73
Short Intergenic	intergenic_11552_11737	44.86
Short Intergenic	intergenic_13003_13171	36.90
Short Intergenic	intergenic_3407_3463	35.71
Short Intergenic	intergenic_6643_6700	33.33
Short Intergenic	intergenic_9706_9816	41.82
Short Intergenic	intergenic_18785_18921	37.50
Short Intergenic	intergenic_547_698	42.38
Short Intergenic	intergenic_2611_2652	29.27
Short Intergenic	intergenic_4303_4313	20.00
Short Intergenic	intergenic_8262_8418	48.72
Short Intergenic	intergenic_11484_11649	36.97
Short Intergenic	intergenic_13023_13166	41.26
Short Intergenic	intergenic_630_741	41.44
Short Intergenic	intergenic_4655_4910	34.51
Short Intergenic	intergenic_6356_6521	32.12
Short Intergenic	intergenic_6594_6734	28.57
Short Intergenic	intergenic_7367_7523	44.23
Short Intergenic	intergenic_8375_8509	47.01
Short Intergenic	intergenic_9670_9914	27.46
Short Intergenic	intergenic_10304_10402	38.78
Short Intergenic	intergenic_10867_10870	33.33
Short Intergenic	intergenic_1494_1620	36.51
Short Intergenic	intergenic_2767_2793	38.46
Short Intergenic	intergenic_4140_4318	44.94
Short Intergenic	intergenic_5863_5951	51.14
Short Intergenic	intergenic_12768_12960	36.46
Short Intergenic	intergenic_13194_13227	33.33
Short Intergenic	intergenic_759_784	40.00
Short Intergenic	intergenic_1169_1236	44.78
Short Intergenic	intergenic_1569_1701	42.42
Short Intergenic	intergenic_4308_4453	44.83
Short Intergenic	intergenic_4669_4691	27.27
Short Intergenic	intergenic_7343_7348	40.00
Short Intergenic	intergenic_11807_11865	34.48
Short Intergenic	intergenic_8192_8248	44.64
Short Intergenic	intergenic_9085_9330	42.04
Short Intergenic	intergenic_12235_12400	49.09
Short Intergenic	intergenic_13357_13534	27.12
Short Intergenic	intergenic_1947_2147	28.50
Short Intergenic	intergenic_2363_2404	17.07
Short Intergenic	intergenic_2761_2977	26.85
Short Intergenic	intergenic_5872_5894	40.91
Short Intergenic	intergenic_9326_9422	44.79
Short Intergenic	intergenic_10658_10721	38.10
Short Intergenic	intergenic_11897_12036	53.24
Short Intergenic	intergenic_12729_12741	41.67
Short Intergenic	intergenic_13347_13499	48.68
Short Intergenic	intergenic_1100_1143	34.88
Short Intergenic	intergenic_3672_3861	31.75
Short Intergenic	intergenic_4269_4456	39.57
Short Intergenic	intergenic_12049_12201	34.87
Short Intergenic	intergenic_13422_13711	37.72
Short Intergenic	intergenic_651_935	39.79
Short Intergenic	intergenic_1358_1369	18.18
Short Intergenic	intergenic_1978_2173	40.00
Short Intergenic	intergenic_4329_4420	41.76
Short Intergenic	intergenic_5616_5826	31.43
Short Intergenic	intergenic_6556_6560	25.00
Short Intergenic	intergenic_9134_9366	41.38
Short Intergenic	intergenic_12728_12802	32.43
Short Intergenic	intergenic_23008_23285	42.24
Short Intergenic	intergenic_26127_26255	34.38
Short Intergenic	intergenic_26732_26918	43.01
Short Intergenic	intergenic_27112_27149	18.92
Short Intergenic	intergenic_31631_31846	37.21
Short Intergenic	intergenic_36042_36245	28.08
Short Intergenic	intergenic_36881_36952	29.58
Short Intergenic	intergenic_37219_37512	42.66
Short Intergenic	intergenic_37980_37984	25.00
Short Intergenic	intergenic_39598_39727	34.88
Short Intergenic	intergenic_39898_40005	28.97
Short Intergenic	intergenic_1374_1399	32.00
Short Intergenic	intergenic_5396_5686	36.90
Short Intergenic	intergenic_10770_11034	45.45
Short Intergenic	intergenic_12369_12383	35.71
Short Intergenic	intergenic_13505_13746	50.62
Short Intergenic	intergenic_13962_14255	26.62
Short Intergenic	intergenic_15974_16041	25.37
Short Intergenic	intergenic_16416_16635	42.47
Short Intergenic	intergenic_18749_18908	36.48
Short Intergenic	intergenic_19106_19330	30.80
Short Intergenic	intergenic_20014_20049	20.00
Short Intergenic	intergenic_20841_20873	21.88
Short Intergenic	intergenic_22217_22271	38.89
Short Intergenic	intergenic_23615_23660	15.56
Short Intergenic	intergenic_24503_24517	28.57
Short Intergenic	intergenic_26620_26654	32.35
Short Intergenic	intergenic_27488_27667	37.43
Short Intergenic	intergenic_30313_30401	31.82
Short Intergenic	intergenic_31805_32103	39.26
Short Intergenic	intergenic_32784_32932	47.30
Short Intergenic	intergenic_35506_35795	46.02
Short Intergenic	intergenic_36116_36368	40.87
Short Intergenic	intergenic_37517_37700	46.99
Short Intergenic	intergenic_38585_38603	38.89
Short Intergenic	intergenic_715_932	34.10
Short Intergenic	intergenic_1835_1992	31.85
Short Intergenic	intergenic_4676_4724	33.33
Short Intergenic	intergenic_5006_5128	35.25
Short Intergenic	intergenic_5386_5631	28.98
Short Intergenic	intergenic_5973_5997	25.00
Short Intergenic	intergenic_6213_6255	30.95
Short Intergenic	intergenic_7604_7756	31.58
Short Intergenic	intergenic_8605_8722	33.33
Short Intergenic	intergenic_11038_11193	35.48
Short Intergenic	intergenic_12183_12256	54.79
Short Intergenic	intergenic_12667_12698	32.26
Short Intergenic	intergenic_13949_13979	53.33
Short Intergenic	intergenic_2575_2732	33.76
Short Intergenic	intergenic_4262_4435	31.21
Short Intergenic	intergenic_5815_5929	48.25
Short Intergenic	intergenic_6970_7229	30.12
Short Intergenic	intergenic_9863_9932	24.64
Short Intergenic	intergenic_15689_15941	26.19
Short Intergenic	intergenic_19638_19899	38.31
Short Intergenic	intergenic_1638_1641	0.00
Short Intergenic	intergenic_2082_2107	8.00
Short Intergenic	intergenic_2464_2632	41.07
Short Intergenic	intergenic_2710_2903	39.38
Short Intergenic	intergenic_3608_3746	24.64
Short Intergenic	intergenic_9892_10024	39.39
Short Intergenic	intergenic_11509_11765	19.53
Short Intergenic	intergenic_12548_12662	35.96
Short Intergenic	intergenic_3204_3236	40.62
Short Intergenic	intergenic_5949_6147	36.87
Short Intergenic	intergenic_6936_7034	33.67
Short Intergenic	intergenic_7874_8061	36.36
Short Intergenic	intergenic_10893_10948	29.09
Short Intergenic	intergenic_11233_11394	37.89
Short Intergenic	intergenic_11868_12060	45.31
Short Intergenic	intergenic_12465_12549	25.00
Short Intergenic	intergenic_13938_14132	44.85
Short Intergenic	intergenic_1198_1496	36.24
Short Intergenic	intergenic_4429_4555	46.83
Short Intergenic	intergenic_8185_8368	39.34
Short Intergenic	intergenic_9110_9135	28.00
Short Intergenic	intergenic_9384_9612	46.49
Short Intergenic	intergenic_9813_9835	45.45
Short Intergenic	intergenic_10621_10814	26.42
Short Intergenic	intergenic_10898_11123	24.89
Short Intergenic	intergenic_14512_14688	46.59
Short Intergenic	intergenic_16077_16093	31.25
Short Intergenic	intergenic_17026_17320	32.31
Short Intergenic	intergenic_18070_18317	38.06
Short Intergenic	intergenic_19103_19210	48.60
Short Intergenic	intergenic_20983_21184	31.34
Short Intergenic	intergenic_21358_21567	39.23
Short Intergenic	intergenic_23369_23384	40.00
Short Intergenic	intergenic_24540_24668	33.59
Short Intergenic	intergenic_27081_27276	20.00
Short Intergenic	intergenic_27858_28030	31.40
Short Intergenic	intergenic_33964_34115	38.41
Short Intergenic	intergenic_39562_39570	37.50
Short Intergenic	intergenic_191_264	36.99
Short Intergenic	intergenic_618_875	29.18
Short Intergenic	intergenic_4231_4452	42.53
Short Intergenic	intergenic_4788_4897	20.18
Short Intergenic	intergenic_5116_5351	36.17
Short Intergenic	intergenic_6485_6508	52.17
Short Intergenic	intergenic_7729_7881	40.13
Short Intergenic	intergenic_8589_8614	32.00
Short Intergenic	intergenic_9187_9387	32.00
Short Intergenic	intergenic_13464_13530	48.48
Short Intergenic	intergenic_14106_14284	42.70
Short Intergenic	intergenic_2225_2514	36.68
Short Intergenic	intergenic_4140_4370	35.22
Short Intergenic	intergenic_5564_5756	40.62
Short Intergenic	intergenic_6095_6284	47.09
Short Intergenic	intergenic_6398_6412	57.14
Short Intergenic	intergenic_8021_8061	35.00
Short Intergenic	intergenic_8361_8470	39.45
Short Intergenic	intergenic_9763_9789	30.77
Short Intergenic	intergenic_11551_11665	41.23
Short Intergenic	intergenic_11905_12123	44.04
Short Intergenic	intergenic_13239_13452	29.58
Short Intergenic	intergenic_14103_14226	29.27
Short Intergenic	intergenic_1456_1565	55.96
Short Intergenic	intergenic_4989_5001	41.67
Short Intergenic	intergenic_7582_7773	35.60
Short Intergenic	intergenic_9198_9342	43.75
Short Intergenic	intergenic_10395_10629	41.03
Short Intergenic	intergenic_10803_10830	18.52
Short Intergenic	intergenic_7455_7577	42.62
Short Intergenic	intergenic_9697_9945	37.50
Short Intergenic	intergenic_11361_11364	33.33
Short Intergenic	intergenic_14079_14198	40.34
Short Intergenic	intergenic_14399_14438	43.59
Short Intergenic	intergenic_3008_3207	50.75
Short Intergenic	intergenic_4907_5004	37.11
Short Intergenic	intergenic_8804_8923	38.66
Short Intergenic	intergenic_14235_14414	30.73
Short Intergenic	intergenic_11984_12216	47.41
Short Intergenic	intergenic_13923_14090	38.32
Short Intergenic	intergenic_14306_14376	37.14
Short Intergenic	intergenic_15945_16160	39.53
Short Intergenic	intergenic_17129_17180	45.10
Short Intergenic	intergenic_20560_20579	31.58
Short Intergenic	intergenic_21890_21934	29.55
Short Intergenic	intergenic_27553_27611	39.66
Short Intergenic	intergenic_30764_30992	25.44
Short Intergenic	intergenic_31190_31382	26.04
Short Intergenic	intergenic_36686_36763	38.96
Short Intergenic	intergenic_41382_41574	38.02
Short Intergenic	intergenic_42498_42541	39.53
Short Intergenic	intergenic_43021_43031	30.00
Short Intergenic	intergenic_43169_43441	31.62
Short Intergenic	intergenic_45387_45436	40.82
Short Intergenic	intergenic_46111_46191	40.00
Short Intergenic	intergenic_46653_46791	42.75
Short Intergenic	intergenic_49333_49418	37.65
Short Intergenic	intergenic_51818_51843	32.00
Short Intergenic	intergenic_54231_54355	37.10
Short Intergenic	intergenic_60357_60457	33.00
Short Intergenic	intergenic_60880_60912	28.12
Short Intergenic	intergenic_61116_61358	45.87
Short Intergenic	intergenic_63065_63117	38.46
Short Intergenic	intergenic_64320_64388	32.35
Short Intergenic	intergenic_66059_66343	42.25
Short Intergenic	intergenic_69309_69584	48.00
Short Intergenic	intergenic_75370_75416	32.61
Short Intergenic	intergenic_1916_2155	45.19
Short Intergenic	intergenic_2953_2963	30.00
Short Intergenic	intergenic_3188_3353	25.45
Short Intergenic	intergenic_5210_5213	33.33
Short Intergenic	intergenic_6797_6827	13.33
Short Intergenic	intergenic_7892_8184	39.38
Short Intergenic	intergenic_13497_13733	38.98
Short Intergenic	intergenic_15561_15682	34.71
Short Intergenic	intergenic_16543_16554	27.27
Short Intergenic	intergenic_20347_20524	54.80
Short Intergenic	intergenic_22346_22367	28.57
Short Intergenic	intergenic_23883_24167	36.27
Short Intergenic	intergenic_26789_26948	42.77
Short Intergenic	intergenic_30386_30587	27.36
Short Intergenic	intergenic_31784_31930	34.93
Short Intergenic	intergenic_34102_34117	33.33
Short Intergenic	intergenic_35584_35850	35.34
Short Intergenic	intergenic_37113_37229	29.31
Short Intergenic	intergenic_10135_10420	34.39
Short Intergenic	intergenic_11713_11940	42.29
Short Intergenic	intergenic_15691_15775	26.19
Short Intergenic	intergenic_20145_20270	35.20
Short Intergenic	intergenic_979_1215	42.37
Short Intergenic	intergenic_5267_5436	33.73
Short Intergenic	intergenic_8275_8402	37.01
Short Intergenic	intergenic_1239_1453	39.72
Short Intergenic	intergenic_4108_4308	36.00
Short Intergenic	intergenic_9669_9870	36.32
Short Intergenic	intergenic_11263_11360	28.87
Short Intergenic	intergenic_11804_11941	44.53
Short Intergenic	intergenic_13054_13192	36.23
Short Intergenic	intergenic_14659_14781	47.54
Short Intergenic	intergenic_759_812	28.30
Short Intergenic	intergenic_4211_4421	37.14
Short Intergenic	intergenic_9066_9236	42.35
Short Intergenic	intergenic_13151_13427	40.22
Short Intergenic	intergenic_16796_17047	42.23
Short Intergenic	intergenic_21100_21351	38.65
Short Intergenic	intergenic_22971_23156	34.59
Short Intergenic	intergenic_28292_28353	36.07
Short Intergenic	intergenic_32704_32765	39.34
Short Intergenic	intergenic_33629_33692	38.10
Short Intergenic	intergenic_34451_34627	38.07
Short Intergenic	intergenic_35395_35668	28.57
Short Intergenic	intergenic_35905_35979	37.84
Short Intergenic	intergenic_37073_37145	27.78
Short Intergenic	intergenic_38484_38647	22.70
Short Intergenic	intergenic_40447_40621	50.00
Short Intergenic	intergenic_2139_2326	39.04
Short Intergenic	intergenic_5931_6132	30.85
Short Intergenic	intergenic_6792_6954	48.15
Short Intergenic	intergenic_9143_9381	41.18
Short Intergenic	intergenic_9882_10001	38.66
Short Intergenic	intergenic_11447_11696	31.33
Short Intergenic	intergenic_18080_18221	32.62
Short Intergenic	intergenic_18911_18954	39.53
Short Intergenic	intergenic_19572_19611	48.72
Short Intergenic	intergenic_20733_20843	34.55
Short Intergenic	intergenic_24068_24076	37.50
Short Intergenic	intergenic_38123_38315	37.50
Short Intergenic	intergenic_2074_2079	20.00
Short Intergenic	intergenic_2682_2703	19.05
Short Intergenic	intergenic_3354_3430	30.26
Short Intergenic	intergenic_3697_3708	45.45
Short Intergenic	intergenic_5553_5689	36.03
Short Intergenic	intergenic_13634_13714	28.75
Short Intergenic	intergenic_14428_14465	29.73
Short Intergenic	intergenic_22333_22437	30.77
Short Intergenic	intergenic_22519_22659	34.29
Short Intergenic	intergenic_26632_26670	36.84
Short Intergenic	intergenic_27231_27344	35.40
Short Intergenic	intergenic_30187_30272	31.76
Short Intergenic	intergenic_30854_31071	34.10
Short Intergenic	intergenic_31677_31875	37.37
Short Intergenic	intergenic_32181_32185	0.00
Short Intergenic	intergenic_33109_33314	44.39
Short Intergenic	intergenic_33533_33633	42.00
Short Intergenic	intergenic_996_1009	0.00
Short Intergenic	intergenic_2417_2653	38.14
Short Intergenic	intergenic_4546_4693	38.78
Short Intergenic	intergenic_2793_2845	26.92
Short Intergenic	intergenic_2947_3040	22.58
Short Intergenic	intergenic_3475_3487	33.33
Short Intergenic	intergenic_5956_6193	39.24
Short Intergenic	intergenic_6544_6578	44.12
Short Intergenic	intergenic_7391_7685	43.88
Short Intergenic	intergenic_3528_3760	35.34
