Category	Seq_ID	GC_Content
Short Intergenic	intergenic_117305_117604	34.11
Short Intergenic	intergenic_135909_135940	41.94
Short Intergenic	intergenic_142428_142442	14.29
Short Intergenic	intergenic_143657_143719	22.58
Short Intergenic	intergenic_148295_148519	27.68
Short Intergenic	intergenic_151029_151266	28.69
Short Intergenic	intergenic_153518_153634	37.07
Short Intergenic	intergenic_173375_173554	29.05
Short Intergenic	intergenic_177978_178001	13.04
Short Intergenic	intergenic_183907_184200	25.94
Short Intergenic	intergenic_187486_187611	31.20
Short Intergenic	intergenic_189246_189440	35.05
Short Intergenic	intergenic_201732_201842	36.36
Short Intergenic	intergenic_203129_203271	39.44
Short Intergenic	intergenic_207228_207275	21.28
Short Intergenic	intergenic_207680_207758	33.33
Short Intergenic	intergenic_212627_212805	24.16
Short Intergenic	intergenic_213816_213819	33.33
Short Intergenic	intergenic_215403_215432	31.03
Short Intergenic	intergenic_233277_233307	26.67
Short Intergenic	intergenic_234958_235231	26.74
Short Intergenic	intergenic_235522_235715	30.57
Short Intergenic	intergenic_254303_254405	29.41
Short Intergenic	intergenic_266318_266354	30.56
Short Intergenic	intergenic_268446_268675	20.96
Short Intergenic	intergenic_270010_270215	30.24
Short Intergenic	intergenic_276558_276659	25.74
Short Intergenic	intergenic_277385_277660	26.18
Short Intergenic	intergenic_279107_279226	26.89
Short Intergenic	intergenic_301831_301972	29.08
Short Intergenic	intergenic_305741_305935	33.51
Short Intergenic	intergenic_306382_306541	30.82
Short Intergenic	intergenic_307708_307879	29.24
Short Intergenic	intergenic_309085_309377	32.19
Short Intergenic	intergenic_309512_309743	27.27
Short Intergenic	intergenic_336127_336223	34.38
Short Intergenic	intergenic_337627_337815	26.06
Short Intergenic	intergenic_347485_347604	36.97
Short Intergenic	intergenic_347988_348110	30.33
Short Intergenic	intergenic_350933_351141	30.77
Short Intergenic	intergenic_352886_352937	29.41
Short Intergenic	intergenic_358363_358449	40.70
Short Intergenic	intergenic_360506_360554	37.50
Short Intergenic	intergenic_364935_364956	33.33
Short Intergenic	intergenic_375502_375610	24.07
Short Intergenic	intergenic_379677_379857	31.67
Short Intergenic	intergenic_383520_383636	31.90
Short Intergenic	intergenic_389518_389668	28.67
Short Intergenic	intergenic_390805_390810	20.00
Short Intergenic	intergenic_393771_393970	37.19
Short Intergenic	intergenic_394483_394728	24.90
Short Intergenic	intergenic_399471_399545	27.03
Short Intergenic	intergenic_400976_401251	30.18
Short Intergenic	intergenic_401933_402106	32.95
Short Intergenic	intergenic_407167_407200	39.39
Short Intergenic	intergenic_3256_3425	31.36
Short Intergenic	intergenic_3836_3980	30.56
Short Intergenic	intergenic_9034_9039	20.00
Short Intergenic	intergenic_12122_12135	38.46
Short Intergenic	intergenic_15754_15839	40.00
Short Intergenic	intergenic_16793_16901	29.63
Short Intergenic	intergenic_18494_18533	33.33
Short Intergenic	intergenic_20013_20071	31.03
Short Intergenic	intergenic_26185_26351	30.72
Short Intergenic	intergenic_26819_26828	22.22
Short Intergenic	intergenic_26966_27246	31.07
Short Intergenic	intergenic_35145_35367	24.32
Short Intergenic	intergenic_42337_42608	32.84
Short Intergenic	intergenic_49606_49873	31.84
Short Intergenic	intergenic_51301_51525	34.38
Short Intergenic	intergenic_57887_58031	29.86
Short Intergenic	intergenic_58928_59086	29.75
Short Intergenic	intergenic_59539_59597	22.41
Short Intergenic	intergenic_78414_78706	31.51
Short Intergenic	intergenic_83416_83442	46.15
Short Intergenic	intergenic_86777_86937	35.62
Short Intergenic	intergenic_89568_89708	38.57
Short Intergenic	intergenic_106211_106305	23.40
Short Intergenic	intergenic_108007_108253	30.08
Short Intergenic	intergenic_4157_4296	39.57
Short Intergenic	intergenic_5835_5997	25.31
Short Intergenic	intergenic_7288_7435	32.65
Short Intergenic	intergenic_8590_8762	41.28
Short Intergenic	intergenic_12105_12355	26.00
Short Intergenic	intergenic_15119_15145	23.08
Short Intergenic	intergenic_19231_19323	30.43
Short Intergenic	intergenic_21349_21616	26.59
Short Intergenic	intergenic_25168_25256	21.59
Short Intergenic	intergenic_26149_26190	31.71
Short Intergenic	intergenic_26442_26600	32.28
Short Intergenic	intergenic_27420_27472	36.54
Short Intergenic	intergenic_27652_27949	32.32
Short Intergenic	intergenic_28786_28967	24.31
Short Intergenic	intergenic_31004_31062	24.14
Short Intergenic	intergenic_32982_33139	21.02
Short Intergenic	intergenic_34363_34425	29.03
Short Intergenic	intergenic_40568_40756	30.85
Short Intergenic	intergenic_41491_41651	39.38
Short Intergenic	intergenic_41867_42119	50.40
Short Intergenic	intergenic_692_780	35.23
Short Intergenic	intergenic_2125_2208	30.12
Short Intergenic	intergenic_20842_21040	34.34
Short Intergenic	intergenic_27793_27967	31.03
Short Intergenic	intergenic_31309_31413	26.92
Short Intergenic	intergenic_34233_34280	25.53
Short Intergenic	intergenic_44455_44490	31.43
Short Intergenic	intergenic_47980_48096	29.31
Short Intergenic	intergenic_48435_48636	30.35
Short Intergenic	intergenic_49845_49959	37.72
Short Intergenic	intergenic_50865_50916	27.45
Short Intergenic	intergenic_51547_51727	26.11
Short Intergenic	intergenic_55190_55488	26.51
Short Intergenic	intergenic_60440_60639	32.66
Short Intergenic	intergenic_61110_61278	33.93
Short Intergenic	intergenic_62766_62965	39.20
Short Intergenic	intergenic_66472_66616	25.00
Short Intergenic	intergenic_67936_68003	25.37
Short Intergenic	intergenic_68408_68414	50.00
Short Intergenic	intergenic_68894_68996	20.59
Short Intergenic	intergenic_69529_69539	30.00
Short Intergenic	intergenic_70343_70597	30.71
Short Intergenic	intergenic_70969_71103	30.60
Short Intergenic	intergenic_1161_1242	24.69
Short Intergenic	intergenic_1332_1489	28.66
Short Intergenic	intergenic_15713_15798	34.12
Short Intergenic	intergenic_16947_17231	25.00
Short Intergenic	intergenic_23332_23350	16.67
Short Intergenic	intergenic_25036_25302	39.85
Short Intergenic	intergenic_38258_38415	24.20
Short Intergenic	intergenic_3012_3198	25.27
Short Intergenic	intergenic_4338_4564	27.88
Short Intergenic	intergenic_13369_13551	31.32
Short Intergenic	intergenic_18343_18542	27.14
Short Intergenic	intergenic_31967_32035	26.47
Short Intergenic	intergenic_34126_34140	35.71
Short Intergenic	intergenic_35619_35861	31.40
Short Intergenic	intergenic_36731_36910	31.84
Short Intergenic	intergenic_37306_37513	31.40
Short Intergenic	intergenic_43960_44013	26.42
Short Intergenic	intergenic_44910_44932	18.18
Short Intergenic	intergenic_45883_45995	28.57
Short Intergenic	intergenic_53101_53156	27.27
Short Intergenic	intergenic_55207_55477	32.59
Short Intergenic	intergenic_57393_57483	25.56
Short Intergenic	intergenic_62384_62493	28.44
Short Intergenic	intergenic_64845_64930	32.94
Short Intergenic	intergenic_68433_68532	24.24
Short Intergenic	intergenic_72468_72667	29.15
Short Intergenic	intergenic_85804_86011	29.47
Short Intergenic	intergenic_101731_101920	29.63
Short Intergenic	intergenic_103763_103947	24.46
Short Intergenic	intergenic_105024_105177	37.25
Short Intergenic	intergenic_107563_107656	25.81
Short Intergenic	intergenic_111650_111941	27.49
Short Intergenic	intergenic_126667_126927	26.15
Short Intergenic	intergenic_128031_128164	34.59
Short Intergenic	intergenic_132184_132327	30.77
Short Intergenic	intergenic_133641_133819	31.46
Short Intergenic	intergenic_137073_137287	29.44
Short Intergenic	intergenic_161371_161482	27.03
Short Intergenic	intergenic_161788_161970	30.77
Short Intergenic	intergenic_162579_162669	33.33
Short Intergenic	intergenic_163251_163343	23.91
Short Intergenic	intergenic_170376_170538	29.01
Short Intergenic	intergenic_180198_180370	31.40
Short Intergenic	intergenic_182013_182180	31.74
Short Intergenic	intergenic_1658_1680	40.91
Short Intergenic	intergenic_3819_3824	0.00
Short Intergenic	intergenic_12281_12412	38.17
Short Intergenic	intergenic_12625_12645	30.00
Short Intergenic	intergenic_14573_14705	27.27
Short Intergenic	intergenic_1571_1786	27.44
Short Intergenic	intergenic_2761_2834	30.14
Short Intergenic	intergenic_4761_4796	22.86
Short Intergenic	intergenic_6143_6412	35.69
Short Intergenic	intergenic_10095_10234	31.65
Short Intergenic	intergenic_17916_17935	26.32
Short Intergenic	intergenic_18880_18943	34.92
Short Intergenic	intergenic_19954_20214	28.08
Short Intergenic	intergenic_26876_26988	26.79
Short Intergenic	intergenic_34836_34916	32.50
Short Intergenic	intergenic_2601_2610	33.33
Short Intergenic	intergenic_2910_2931	28.57
Short Intergenic	intergenic_2892_3048	23.72
Short Intergenic	intergenic_3573_3574	0.00
Short Intergenic	intergenic_4566_4596	23.33
Short Intergenic	intergenic_745_826	29.63
Short Intergenic	intergenic_6304_6520	22.69
Short Intergenic	intergenic_8329_8440	22.52
Short Intergenic	intergenic_8560_8656	25.00
Short Intergenic	intergenic_17271_17275	0.00
Short Intergenic	intergenic_19984_20159	30.29
Short Intergenic	intergenic_21050_21100	30.00
Short Intergenic	intergenic_32751_32949	36.36
Short Intergenic	intergenic_39201_39206	0.00
Short Intergenic	intergenic_39473_39658	24.86
Short Intergenic	intergenic_43907_43909	0.00
Short Intergenic	intergenic_49125_49234	33.03
Short Intergenic	intergenic_3922_4076	31.82
Short Intergenic	intergenic_7074_7158	25.00
Short Intergenic	intergenic_17757_17789	43.75
Short Intergenic	intergenic_22615_22731	49.14
Short Intergenic	intergenic_6863_7037	35.06
Short Intergenic	intergenic_9272_9356	33.33
Short Intergenic	intergenic_15119_15347	32.46
Short Intergenic	intergenic_17542_17549	14.29
Short Intergenic	intergenic_22323_22484	35.40
Short Intergenic	intergenic_29743_29865	31.97
Short Intergenic	intergenic_32000_32150	34.00
Short Intergenic	intergenic_35535_35744	23.92
Short Intergenic	intergenic_36809_36818	44.44
Short Intergenic	intergenic_37382_37467	28.24
Short Intergenic	intergenic_42774_42869	35.79
Short Intergenic	intergenic_43016_43043	40.74
Short Intergenic	intergenic_61709_61841	28.03
Short Intergenic	intergenic_62444_62691	33.60
Short Intergenic	intergenic_63708_63940	30.60
Short Intergenic	intergenic_67450_67651	30.35
Short Intergenic	intergenic_74433_74590	29.94
Short Intergenic	intergenic_75160_75328	27.38
Short Intergenic	intergenic_76871_76972	35.64
Short Intergenic	intergenic_77968_78106	26.81
Short Intergenic	intergenic_78985_79072	22.99
Short Intergenic	intergenic_87505_87685	25.56
Short Intergenic	intergenic_8733_8826	29.03
Short Intergenic	intergenic_9105_9356	27.09
Short Intergenic	intergenic_9698_9780	31.71
Short Intergenic	intergenic_16527_16585	18.97
Short Intergenic	intergenic_1295_1463	29.17
Short Intergenic	intergenic_2843_3124	29.18
Short Intergenic	intergenic_3625_3767	38.03
Short Intergenic	intergenic_8636_8799	25.77
Short Intergenic	intergenic_9135_9163	17.86
Short Intergenic	intergenic_12394_12621	33.04
Short Intergenic	intergenic_14635_14682	25.53
Short Intergenic	intergenic_20454_20534	25.00
Short Intergenic	intergenic_22067_22276	28.71
Short Intergenic	intergenic_23203_23285	32.93
Short Intergenic	intergenic_31070_31247	27.12
Short Intergenic	intergenic_31829_31998	26.04
Short Intergenic	intergenic_33852_34002	27.33
Short Intergenic	intergenic_34296_34552	28.52
Short Intergenic	intergenic_34672_34927	26.67
Short Intergenic	intergenic_37312_37470	26.58
Short Intergenic	intergenic_37593_37625	34.38
Short Intergenic	intergenic_1308_1523	27.91
Short Intergenic	intergenic_1772_1857	22.35
Short Intergenic	intergenic_7255_7323	19.12
Short Intergenic	intergenic_17050_17066	31.25
Short Intergenic	intergenic_18893_19161	32.09
Short Intergenic	intergenic_21671_21929	30.62
Short Intergenic	intergenic_25144_25383	29.71
Short Intergenic	intergenic_35824_35834	10.00
Short Intergenic	intergenic_39974_40037	22.22
Short Intergenic	intergenic_44677_44718	34.15
Short Intergenic	intergenic_46020_46287	30.34
Short Intergenic	intergenic_49260_49345	32.94
Short Intergenic	intergenic_49579_49634	32.73
Short Intergenic	intergenic_50336_50543	38.65
Short Intergenic	intergenic_54458_54672	39.25
Short Intergenic	intergenic_60712_60874	34.57
Short Intergenic	intergenic_61792_62007	27.91
Short Intergenic	intergenic_62994_63155	30.43
Short Intergenic	intergenic_72947_73091	33.33
Short Intergenic	intergenic_74105_74304	31.66
Short Intergenic	intergenic_76059_76276	25.81
Short Intergenic	intergenic_80969_81103	26.12
Short Intergenic	intergenic_83185_83192	14.29
Short Intergenic	intergenic_84038_84174	32.35
Short Intergenic	intergenic_85572_85843	26.57
Short Intergenic	intergenic_85927_86098	30.99
Short Intergenic	intergenic_90642_90940	29.87
Short Intergenic	intergenic_91486_91575	30.34
Short Intergenic	intergenic_6683_6736	30.19
Short Intergenic	intergenic_7006_7094	35.23
Short Intergenic	intergenic_7517_7605	32.95
Short Intergenic	intergenic_13708_13798	32.22
Short Intergenic	intergenic_19433_19514	39.51
Short Intergenic	intergenic_39538_39577	30.77
Short Intergenic	intergenic_39709_39900	29.84
Short Intergenic	intergenic_46303_46389	33.72
Short Intergenic	intergenic_2457_2498	21.95
Short Intergenic	intergenic_3929_4155	27.88
Short Intergenic	intergenic_14863_15049	30.65
Short Intergenic	intergenic_19900_20171	30.26
Short Intergenic	intergenic_20438_20474	19.44
Short Intergenic	intergenic_24110_24111	0.00
Short Intergenic	intergenic_24270_24565	30.85
Short Intergenic	intergenic_32336_32503	25.75
Short Intergenic	intergenic_43930_44018	23.86
Short Intergenic	intergenic_58265_58394	34.11
Short Intergenic	intergenic_58445_58509	31.25
Short Intergenic	intergenic_59382_59664	29.79
Short Intergenic	intergenic_64126_64134	25.00
Short Intergenic	intergenic_65307_65506	30.15
Short Intergenic	intergenic_66151_66194	37.21
Short Intergenic	intergenic_66989_67052	17.46
Short Intergenic	intergenic_74594_74671	33.77
Short Intergenic	intergenic_77351_77433	30.49
Short Intergenic	intergenic_83720_83722	0.00
Short Intergenic	intergenic_84814_84913	28.28
Short Intergenic	intergenic_88541_88583	23.81
Short Intergenic	intergenic_88784_88817	42.42
Short Intergenic	intergenic_101012_101015	0.00
Short Intergenic	intergenic_116826_117013	30.48
Short Intergenic	intergenic_119639_119663	29.17
Short Intergenic	intergenic_125160_125204	31.82
Short Intergenic	intergenic_126392_126593	35.32
Short Intergenic	intergenic_130716_130886	23.53
Short Intergenic	intergenic_133408_133536	29.69
Short Intergenic	intergenic_133610_133726	33.62
Short Intergenic	intergenic_145592_145782	33.16
Short Intergenic	intergenic_148990_149057	23.88
Short Intergenic	intergenic_152641_152908	28.84
Short Intergenic	intergenic_154411_154566	25.81
Short Intergenic	intergenic_158902_159119	29.95
Short Intergenic	intergenic_172711_172769	29.31
Short Intergenic	intergenic_190263_190365	24.51
Short Intergenic	intergenic_200495_200512	41.18
Short Intergenic	intergenic_201664_201717	26.42
Short Intergenic	intergenic_201907_202172	29.06
Short Intergenic	intergenic_202523_202633	29.09
Short Intergenic	intergenic_205779_206000	33.94
Short Intergenic	intergenic_206270_206404	41.04
Short Intergenic	intergenic_206683_206927	34.84
Short Intergenic	intergenic_215937_216017	45.00
Short Intergenic	intergenic_216125_216131	50.00
Short Intergenic	intergenic_217304_217558	26.38
Short Intergenic	intergenic_222958_223041	26.51
Short Intergenic	intergenic_225538_225678	22.86
Short Intergenic	intergenic_235725_235810	32.94
Short Intergenic	intergenic_237304_237367	25.40
Short Intergenic	intergenic_239270_239492	31.98
Short Intergenic	intergenic_240512_240610	27.55
Short Intergenic	intergenic_242764_242874	29.09
Short Intergenic	intergenic_249302_249450	22.97
Short Intergenic	intergenic_251147_251269	31.15
Short Intergenic	intergenic_256495_256666	29.82
Short Intergenic	intergenic_278327_278533	28.16
Short Intergenic	intergenic_285186_285191	40.00
Short Intergenic	intergenic_286265_286417	30.26
Short Intergenic	intergenic_295197_295361	26.83
Short Intergenic	intergenic_307585_307695	30.91
Short Intergenic	intergenic_307905_308036	39.69
Short Intergenic	intergenic_319500_319682	30.77
Short Intergenic	intergenic_322220_322314	26.60
Short Intergenic	intergenic_324853_325142	30.80
Short Intergenic	intergenic_329750_330038	31.25
Short Intergenic	intergenic_334685_334978	28.33
Short Intergenic	intergenic_336435_336541	33.02
Short Intergenic	intergenic_340584_340874	32.07
Short Intergenic	intergenic_342839_342974	28.15
Short Intergenic	intergenic_344597_344719	21.31
Short Intergenic	intergenic_345529_345751	30.18
Short Intergenic	intergenic_350895_351092	32.99
Short Intergenic	intergenic_363099_363224	27.20
Short Intergenic	intergenic_363536_363589	20.75
Short Intergenic	intergenic_370870_371127	31.52
Short Intergenic	intergenic_377719_377912	29.53
Short Intergenic	intergenic_393570_393671	37.62
Short Intergenic	intergenic_394220_394398	28.09
Short Intergenic	intergenic_394569_394763	30.93
Short Intergenic	intergenic_398757_398905	29.73
Short Intergenic	intergenic_400165_400294	31.01
Short Intergenic	intergenic_402133_402283	34.67
Short Intergenic	intergenic_404969_405205	27.97
Short Intergenic	intergenic_414671_414717	15.22
Short Intergenic	intergenic_418578_418720	19.01
Short Intergenic	intergenic_423560_423601	26.83
Short Intergenic	intergenic_426408_426485	27.27
Short Intergenic	intergenic_429606_429676	34.29
Short Intergenic	intergenic_431888_431894	16.67
Short Intergenic	intergenic_432113_432192	39.24
Short Intergenic	intergenic_435961_436066	28.57
Short Intergenic	intergenic_436453_436623	30.00
Short Intergenic	intergenic_439530_439750	27.27
Short Intergenic	intergenic_1074_1233	24.53
Short Intergenic	intergenic_1318_1390	20.83
Short Intergenic	intergenic_11341_11583	32.64
Short Intergenic	intergenic_13630_13755	28.00
Short Intergenic	intergenic_14169_14288	36.13
Short Intergenic	intergenic_16767_16806	38.46
Short Intergenic	intergenic_17511_17719	28.37
Short Intergenic	intergenic_18523_18733	30.00
Short Intergenic	intergenic_20352_20539	29.41
Short Intergenic	intergenic_22578_22674	30.21
Short Intergenic	intergenic_48388_48653	27.92
Short Intergenic	intergenic_54944_54998	25.93
Short Intergenic	intergenic_56150_56294	30.56
Short Intergenic	intergenic_57107_57140	36.36
Short Intergenic	intergenic_61524_61782	31.01
Short Intergenic	intergenic_70798_71052	27.56
Short Intergenic	intergenic_71286_71456	36.47
Short Intergenic	intergenic_75729_75813	30.95
Short Intergenic	intergenic_79399_79489	26.67
Short Intergenic	intergenic_81523_81585	30.65
Short Intergenic	intergenic_84967_85083	26.72
Short Intergenic	intergenic_85920_85974	33.33
Short Intergenic	intergenic_90269_90522	27.27
Short Intergenic	intergenic_97723_97966	29.63
Short Intergenic	intergenic_99247_99486	35.56
Short Intergenic	intergenic_102471_102733	25.95
Short Intergenic	intergenic_104350_104590	27.50
Short Intergenic	intergenic_106251_106352	24.75
Short Intergenic	intergenic_106598_106607	11.11
Short Intergenic	intergenic_106745_106944	31.16
Short Intergenic	intergenic_107064_107230	26.51
Short Intergenic	intergenic_111038_111068	26.67
Short Intergenic	intergenic_113611_113754	30.07
Short Intergenic	intergenic_115405_115452	23.40
Short Intergenic	intergenic_116076_116115	23.08
Short Intergenic	intergenic_117003_117139	29.41
Short Intergenic	intergenic_117451_117606	36.77
Short Intergenic	intergenic_123095_123299	25.00
Short Intergenic	intergenic_123617_123712	22.11
Short Intergenic	intergenic_125260_125352	33.70
Short Intergenic	intergenic_127308_127557	28.11
Short Intergenic	intergenic_134189_134195	16.67
Short Intergenic	intergenic_140111_140218	41.12
Short Intergenic	intergenic_140458_140516	25.86
Short Intergenic	intergenic_141767_141781	35.71
Short Intergenic	intergenic_145428_145495	37.31
Short Intergenic	intergenic_147067_147337	30.37
Short Intergenic	intergenic_151845_152027	32.42
Short Intergenic	intergenic_153044_153177	24.06
Short Intergenic	intergenic_159438_159534	33.33
Short Intergenic	intergenic_165992_166030	13.16
Short Intergenic	intergenic_167236_167311	38.67
Short Intergenic	intergenic_172603_172767	25.00
Short Intergenic	intergenic_176114_176349	32.77
Short Intergenic	intergenic_176889_177028	30.22
Short Intergenic	intergenic_180052_180120	30.88
Short Intergenic	intergenic_186297_186299	0.00
Short Intergenic	intergenic_186800_186891	28.57
Short Intergenic	intergenic_187845_187885	30.00
Short Intergenic	intergenic_187962_188190	29.39
Short Intergenic	intergenic_192558_192833	28.36
Short Intergenic	intergenic_198247_198335	34.09
Short Intergenic	intergenic_199866_200098	27.16
Short Intergenic	intergenic_200935_201008	26.03
Short Intergenic	intergenic_201224_201301	28.57
Short Intergenic	intergenic_208864_208926	38.71
Short Intergenic	intergenic_209586_209705	39.50
Short Intergenic	intergenic_215495_215532	16.22
Short Intergenic	intergenic_215880_216099	31.05
Short Intergenic	intergenic_217098_217273	28.57
Short Intergenic	intergenic_220756_220800	27.27
Short Intergenic	intergenic_225362_225419	38.60
Short Intergenic	intergenic_227670_227672	50.00
Short Intergenic	intergenic_4193_4234	26.83
Short Intergenic	intergenic_6352_6593	32.37
Short Intergenic	intergenic_1836_2046	30.95
Short Intergenic	intergenic_2532_2637	26.67
Short Intergenic	intergenic_2743_2931	30.32
Short Intergenic	intergenic_4662_4905	30.86
Short Intergenic	intergenic_5727_5795	26.47
Short Intergenic	intergenic_6191_6440	27.31
Short Intergenic	intergenic_8260_8333	42.47
Short Intergenic	intergenic_11938_12027	34.83
Short Intergenic	intergenic_13137_13413	30.07
Short Intergenic	intergenic_496_505	11.11
Short Intergenic	intergenic_730_739	33.33
Short Intergenic	intergenic_1171_1278	28.97
Short Intergenic	intergenic_2028_2064	22.22
Short Intergenic	intergenic_2421_2459	28.95
Short Intergenic	intergenic_2735_2860	28.00
Short Intergenic	intergenic_3724_3810	23.26
Short Intergenic	intergenic_4750_4816	37.88
Short Intergenic	intergenic_15321_15564	31.28
Short Intergenic	intergenic_22542_22696	29.87
Short Intergenic	intergenic_28878_28931	37.74
Short Intergenic	intergenic_29702_29757	25.45
Short Intergenic	intergenic_33116_33211	26.32
Short Intergenic	intergenic_39567_39606	35.90
Short Intergenic	intergenic_45219_45249	50.00
Short Intergenic	intergenic_1730_1754	37.50
Short Intergenic	intergenic_4337_4381	25.00
Short Intergenic	intergenic_5945_6091	23.29
Short Intergenic	intergenic_12616_12640	37.50
Short Intergenic	intergenic_12844_12879	31.43
Short Intergenic	intergenic_22162_22228	33.33
Short Intergenic	intergenic_26113_26322	26.32
Short Intergenic	intergenic_30981_31235	33.07
Short Intergenic	intergenic_32885_33001	33.62
Short Intergenic	intergenic_33970_34058	27.27
Short Intergenic	intergenic_36372_36575	29.06
Short Intergenic	intergenic_42974_43141	32.34
Short Intergenic	intergenic_44041_44235	26.80
Short Intergenic	intergenic_50285_50384	28.28
Short Intergenic	intergenic_59388_59502	41.23
Short Intergenic	intergenic_64406_64591	29.73
Short Intergenic	intergenic_64921_65002	33.33
Short Intergenic	intergenic_65305_65498	32.12
Short Intergenic	intergenic_67228_67483	27.45
Short Intergenic	intergenic_68767_68997	24.78
Short Intergenic	intergenic_69114_69274	23.75
Short Intergenic	intergenic_69844_70108	24.24
Short Intergenic	intergenic_71121_71173	26.92
Short Intergenic	intergenic_72682_72862	31.11
Short Intergenic	intergenic_80969_81059	25.56
Short Intergenic	intergenic_82133_82173	25.00
Short Intergenic	intergenic_87357_87399	21.43
Short Intergenic	intergenic_92403_92496	34.41
Short Intergenic	intergenic_109571_109829	32.17
Short Intergenic	intergenic_112210_112288	26.92
Short Intergenic	intergenic_112733_112974	43.57
Short Intergenic	intergenic_116885_116905	40.00
Short Intergenic	intergenic_119323_119448	35.20
Short Intergenic	intergenic_121527_121557	20.00
Short Intergenic	intergenic_122787_123007	29.09
Short Intergenic	intergenic_130713_130727	35.71
Short Intergenic	intergenic_141341_141455	21.05
Short Intergenic	intergenic_145504_145605	34.65
Short Intergenic	intergenic_146373_146486	28.32
Short Intergenic	intergenic_148019_148279	35.38
Short Intergenic	intergenic_148603_148690	32.18
Short Intergenic	intergenic_152243_152297	16.67
Short Intergenic	intergenic_162752_162834	30.49
Short Intergenic	intergenic_163302_163317	40.00
Short Intergenic	intergenic_163557_163590	33.33
Short Intergenic	intergenic_173329_173481	22.37
Short Intergenic	intergenic_183995_184062	32.84
Short Intergenic	intergenic_186479_186558	25.32
Short Intergenic	intergenic_189841_190101	26.54
Short Intergenic	intergenic_194699_194878	26.82
Short Intergenic	intergenic_195907_196184	29.60
Short Intergenic	intergenic_198896_199069	28.90
Short Intergenic	intergenic_204765_204997	30.60
Short Intergenic	intergenic_727_892	43.03
Short Intergenic	intergenic_2504_2505	0.00
Short Intergenic	intergenic_210_300	23.33
Short Intergenic	intergenic_669_961	28.77
Short Intergenic	intergenic_1195_1341	32.88
Short Intergenic	intergenic_4471_4744	24.54
Short Intergenic	intergenic_8245_8515	32.22
Short Intergenic	intergenic_23199_23311	35.71
Short Intergenic	intergenic_25780_25919	30.22
