Category	Seq_ID	GC_Content
Short Intergenic	intergenic_905_952	31.91
Short Intergenic	intergenic_2758_2768	40.00
Short Intergenic	intergenic_4262_4412	32.67
Short Intergenic	intergenic_4853_4860	85.71
Short Intergenic	intergenic_773_944	33.33
Short Intergenic	intergenic_2746_2961	30.23
Short Intergenic	intergenic_4629_4796	31.74
Short Intergenic	intergenic_2594_2677	30.12
Short Intergenic	intergenic_5950_6070	31.67
Short Intergenic	intergenic_6196_6205	33.33
Short Intergenic	intergenic_7138_7146	37.50
Short Intergenic	intergenic_7431_7553	42.62
Short Intergenic	intergenic_7952_8034	34.15
Short Intergenic	intergenic_10373_10465	30.43
Short Intergenic	intergenic_595_804	29.67
Short Intergenic	intergenic_5132_5204	34.72
Short Intergenic	intergenic_1984_1990	33.33
Short Intergenic	intergenic_4457_4605	30.41
Short Intergenic	intergenic_5628_5774	31.51
Short Intergenic	intergenic_5948_6160	28.30
Short Intergenic	intergenic_10124_10205	29.63
Short Intergenic	intergenic_11626_11801	37.14
Short Intergenic	intergenic_15143_15259	31.03
Short Intergenic	intergenic_17137_17251	29.82
Short Intergenic	intergenic_22523_22531	75.00
Short Intergenic	intergenic_22837_22936	27.27
Short Intergenic	intergenic_24334_24429	35.79
Short Intergenic	intergenic_4894_4904	40.00
Short Intergenic	intergenic_5621_5890	38.66
Short Intergenic	intergenic_6322_6587	36.23
Short Intergenic	intergenic_8429_8490	21.31
Short Intergenic	intergenic_9300_9327	33.33
Short Intergenic	intergenic_11983_12156	31.79
Short Intergenic	intergenic_5102_5124	31.82
Short Intergenic	intergenic_959_1005	23.91
Short Intergenic	intergenic_2635_2674	28.21
Short Intergenic	intergenic_2759_2924	30.30
Short Intergenic	intergenic_2926_3059	35.34
Short Intergenic	intergenic_7653_7696	27.91
Short Intergenic	intergenic_3065_3205	35.00
Short Intergenic	intergenic_3416_3583	37.72
Short Intergenic	intergenic_2949_3028	29.11
Short Intergenic	intergenic_12015_12258	29.63
Short Intergenic	intergenic_14535_14690	30.32
Short Intergenic	intergenic_14861_15155	34.01
Short Intergenic	intergenic_17023_17058	42.86
Short Intergenic	intergenic_17550_17723	42.77
Short Intergenic	intergenic_1958_2131	31.21
Short Intergenic	intergenic_4351_4387	33.33
Short Intergenic	intergenic_640_812	32.56
Short Intergenic	intergenic_1976_2231	34.51
Short Intergenic	intergenic_4640_4770	23.08
Short Intergenic	intergenic_426_542	32.76
Short Intergenic	intergenic_881_1082	30.85
Short Intergenic	intergenic_2291_2409	35.59
Short Intergenic	intergenic_3315_3584	37.55
Short Intergenic	intergenic_1910_1942	37.50
Short Intergenic	intergenic_10561_10590	24.14
Short Intergenic	intergenic_12612_12649	24.32
Short Intergenic	intergenic_1219_1360	31.91
Short Intergenic	intergenic_8555_8750	30.77
Short Intergenic	intergenic_11993_12236	36.21
Short Intergenic	intergenic_12629_12726	39.18
Short Intergenic	intergenic_18642_18892	26.80
Short Intergenic	intergenic_3700_3912	22.64
Short Intergenic	intergenic_4353_4430	27.27
Short Intergenic	intergenic_2639_2677	36.84
Short Intergenic	intergenic_814_1003	26.98
Short Intergenic	intergenic_3056_3149	36.56
Short Intergenic	intergenic_4265_4326	34.43
Short Intergenic	intergenic_4233_4454	38.91
Short Intergenic	intergenic_1503_1590	22.99
Short Intergenic	intergenic_4627_4634	71.43
Short Intergenic	intergenic_2503_2623	29.17
Short Intergenic	intergenic_3733_3951	27.06
Short Intergenic	intergenic_6340_6377	35.14
Short Intergenic	intergenic_5933_6038	32.38
Short Intergenic	intergenic_8185_8283	28.57
Short Intergenic	intergenic_9303_9529	30.53
Short Intergenic	intergenic_13490_13593	32.04
Short Intergenic	intergenic_16069_16089	25.00
Short Intergenic	intergenic_413_656	36.21
Short Intergenic	intergenic_10412_10433	42.86
Short Intergenic	intergenic_817_868	29.41
Short Intergenic	intergenic_1032_1134	28.43
